"","ALK","DIC","TOT_P","TOT_N5","TOT_N3","TOT_S6","TOT_S2","CH4","O2","N2","Mn2","Fe2","Ca2","MnO2","OM","OM_beta","FeOH3","FeOH3_P","FeCO3","S0","FeS","Viv","CaCO3","Apatite","MnCO3","Fe2_sorbed"
"41",6.19613880720426,10.2413014305922,0.0936287012520956,7.66175148296859e-12,1.06486288384088,0.0126018919774249,0.0131621737630057,3.6179673399357,9.92574767020855e-86,0.0263735611433812,0.00994560221042846,0.203807439381241,0.00147916967593839,3.54595396503725e-08,1018.35591177889,10684.6799178546,1.80267772057793,0.00103649535848016,0,29.8921115810683,33.4610417219172,23.7047119260894,0,0.000424138439906952,0,0.00191082172394562
"42",6.23415186116837,10.3749448298708,0.0958111683037258,3.73796789142222e-12,1.0889285778317,0.0119166487892677,0.0133330266662977,3.70422401744586,2.59970249513081e-88,0.0263735611454515,0.00994560230180584,0.202489122984056,0.00147593190114513,1.97304879201991e-08,1001.90788744481,10681.3370740876,1.62839408057242,0.000936286538106304,0,29.9196229402883,33.5587733494633,23.771554621395,0,0.000436601900164077,0,0.00190248514281463
"43",6.27183183861415,10.5078780627214,0.0979896136409189,1.82451650446575e-12,1.11286881450958,0.011263059956853,0.0134965225264514,3.79005368635736,6.61992133530546e-91,0.0263735611464611,0.00994560235232393,0.201107980252652,0.00147268336636128,1.09287543006074e-08,985.632182798095,10678.1795610767,1.47020849077972,0.000845333707869097,0,29.9468335339876,33.6546552344905,23.838325268315,0,0.000449322752229236,0,0.00189342939487553
"44",6.30919164076795,10.6401023507843,0.100163862044119,8.91088288991224e-13,1.13668351826525,0.0106400499172646,0.0136527763540891,3.87545497556613,1.6399008064418e-93,0.0263735611469537,0.00994560238010445,0.199673028771749,0.00146942405565314,6.02530151601545e-09,969.518746856562,10675.1947191537,1.32666409927667,0.000762799210499373,0,29.9737925931298,33.7487985043594,23.9050535562894,0,0.000462315947037748,0,0.00188362471805587
"45",6.34624320188856,10.7716192082557,0.102333741368894,4.3552016227573e-13,1.16037268270315,0.0100465519281544,0.0138019149152462,3.96042680780263,3.95432413959913e-96,0.026373561147194,0.00994560239529863,0.198192417899247,0.00146615396062134,3.30601132805849e-09,953.558176978517,10672.3707544951,1.19643801270602,0.000687922413025163,0,30.0005471094175,33.8413104823234,23.9717694908841,0,0.000475596641880606,0,0.00187303964645463
"46",6.38299756717174,10.902430428329,0.104499083466128,2.13040574462389e-13,1.18393636768697,0.00948151047552796,0.0139440760129436,4.04496838712125,9.28666212328e-99,0.0263735611473114,0.00994560240356301,0.196673500826689,0.00146287308037095,1.80503086190867e-09,937.741674183329,10669.6966599985,1.07832830806191,0.000620012238257001,0,30.0271419621274,33.9322947591425,24.0385033501237,0,0.0004891802379444,0,0.00186164094468574
"47",6.41946496525585,11.0325380707188,0.106659724973008,1.04311710911889e-13,1.20737469659103,0.00894388342935498,0.014079407681972,4.12907918721754,2.12525789384152e-101,0.0263735611473688,0.00994560240803279,0.195122901465002,0.00145958142147062,9.80510678093813e-10,922.061004154917,10667.1621440855,0.971242406950381,0.000558440479924006,0,30.0536200419467,34.021851281195,24.1052856478451,0,0.00050308241622841,0,0.00184939354717095
"48",6.45565487561011,11.1619444502083,0.108815507988247,5.11292015518956e-14,1.23068785374581,0.00843264396327776,0.01420806731998,4.21275894052931,4.74187428658047e-104,0.0263735611473969,0.00994560241043629,0.19354657643332,0.001456278997901,5.29828846484474e-10,906.50846326075,10664.7575664554,0.874186655170808,0.000502635810990171,0,30.080022371382,34.1100764513933,24.1721471029922,0,0.000517319172025532,0,0.00183626050414637
"49",6.49157609109195,11.2906521261646,0.110966280644039,2.50909527500106e-14,1.25387608206618,0.00794678225392519,0.0143302207750934,4.29600762807814,1.03201769437432e-106,0.0263735611474106,0.00994560241172105,0.191949872430481,0.00145296583099288,2.8474643062348e-10,891.076849009077,10662.4738799485,0.786256970663374,0.000452078406341146,0,30.1063882213879,34.1970632397513,24.2391186138953,0,0.000531906848120468,0,0.00182220293653454
"50",6.52723677595836,11.4186638929666,0.113111897586306,1.23288652999875e-14,1.27693968085163,0.00748530697460007,0.014446041407645,4.37882547000906,2.19192842238352e-109,0.0263735611474174,0.00994560241240363,0.190337579266186,0.00144964194935519,1.52173853780057e-10,875.759434442669,10660.3025777957,0.706630440164116,0.000406295111003675,0,30.1327552239309,34.2829013009165,24.3062312366946,0,0.000546862166830164,0,0.00180718000228742
"51",6.56264451961159,11.5459827712935,0.115252220373794,6.06640237316273e-15,1.29987900374758,0.00704724659738284,0.0145557091411556,4.46121291678673,4.54530219956709e-112,0.0263735611474207,0.00994560241276401,0.188713978823038,0.0014463073887932,8.08530531189373e-11,860.549946030698,10658.2356456292,0.634557759762262,0.000364855093616117,0,30.1591594802611,34.367677096395,24.373516167164,0,0.000562202260986915,0,0.00179114887733515
"52",6.5978063863518,11.6726120002213,0.117387117805642,2.98940414270298e-15,1.32269445685748,0.00663165051699442,0.0146594095154958,4.54317064100698,9.20626613147689e-115,0.0263735611474223,0.00994560241295305,0.187082890212603,0.00144296219221709,4.27010996301994e-11,845.442544673762,10656.2655177109,0.569356427347731,0.000327365932233136,0,30.1856356647172,34.4514740195516,24.4410047252815,0,0.000577944703943231,0,0.00177406475489324
"53",6.63272896139895,11.798555030076,0.119516466186126,1.47545324212807e-15,1.34538649699556,0.00623759000908245,0.0147573327531373,4.62469952978349,1.82208424769416e-117,0.0263735611474231,0.00994560241305156,0.185447711378775,0.00143960640954113,2.24117467074627e-11,830.431809481898,10654.3850369087,0.510404605986098,0.000293470085906081,0,30.2122171239358,34.534372521777,24.5087283419726,0,0.000594107538658936,0,0.00175588086759782
"54",6.66741839343519,11.9238155159923,0.121640149534389,7.29448717056088e-16,1.36795563007009,0.0058641590349408,0.014849672847599,4.70580067766983,3.52525366720922e-120,0.0263735611474235,0.00994560241310255,0.183811457390845,0.00143624009757366,1.1687197012437e-11,815.512724023259,10652.5874180083,0.457135586827885,0.000262841710985877,0,30.2389359713767,34.6164502384786,24.5767185475208,0,0.000610709305914615,0,0.00173654853776954
"55",6.70188043390625,12.0483973121265,0.123758059746123,3.61270713281483e-16,1.39040240958738,0.00551047490404153,0.0149366266815612,4.78647538007773,6.66984167209326e-123,0.0263735611474237,0.00994560241312875,0.182176795656984,0.00143286331989806,6.05401321613846e-12,800.680664772981,10650.8662140042,0.409032788469066,0.000235183785874946,0,30.2658231771102,34.6977821137874,24.6450069612027,0,0.000627769071681024,0,0.00171601726206383
"56",6.73612047330748,12.1723044664718,0.125870096713427,1.79258092160554e-16,1.41272743526668,0.00517567880515203,0.0150183931806769,4.86672512715286,1.23453648106229e-125,0.0263735611474238,0.00994560241314212,0.180546078276807,0.00142947614674504,3.11437880435469e-12,785.931391518557,10649.215285054,0.365625236914065,0.000210225512115286,0,30.2929086528468,34.7784405230654,24.7136252817588,0,0.000645306453661191,0,0.00169423483786299
"57",6.77014357466675,12.2955412162248,0.127976168408284,8.91192194285607e-17,1.43493135175654,0.00485893621622749,0.0150951725078224,4.94655159807012,2.2361952192343e-128,0.0263735611474238,0.00994560241314888,0.178921371739493,0.00142607865485651,1.59069816832162e-12,771.261039500595,10647.6287698231,0.326483476606363,0.000187719963330678,0,30.3202213322137,34.8584953924689,24.7826052783591,0,0.000663341647010382,0,0.00167114754001629
"58",6.80395450442334,12.4181119836505,0.130076190934468,4.43964680526901e-17,1.45701484744281,0.00455943720270996,0.0151671653013979,5.02595665571074,3.96534921098355e-131,0.0263735611474238,0.00994560241315228,0.177304484161825,0.00142267092734123,8.06458728235773e-13,756.666113086732,10646.1010589773,0.291215868515102,0.000167441956717034,0,30.3477892463097,34.9380143149754,24.8519787817634,0,0.000681895449228715,0,0.00164670035794821
"59",6.83755776088863,12.540021372394,0.132170088552061,2.21639468398647e-17,1.47897865333922,0.00427639661332974,0.0152345719602948,5.10494234168411,6.88592629358226e-134,0.0263735611474239,0.00994560241315398,0.175696990248577,0.00141925305352274,4.05733506166895e-13,742.143480792293,10644.6267706108,0.259465236109104,0.000149186124559705,0,30.3756395945874,35.0170626623955,24.9217776754179,0,0.00070098928421175,0,0.00162083730473914
"60",6.87095760046176,12.6612741641856,0.134257793678188,1.10892960474315e-17,1.50082354205087,0.00400905418199219,0.015297591977281,5.18351087165777,1.17136097273876e-136,0.0263735611474239,0.00994560241315482,0.174100254146127,0.00141582512877991,2.02510225445657e-13,727.690371474468,10643.2007274243,0.230905824305676,0.000132765165703733,0,30.403798811134,35.0957036930058,24.9920338862555,0,0.000720645225435822,0,0.00159350181153719
"61",6.90415806176109,12.7818753158866,0.136339246867072,5.56102750633371e-18,1.52255032680176,0.00375667454384281,0.0153564233218063,5.2616646309595,1.95254051809174e-139,0.0263735611474239,0.00994560241315523,0.17251545034897,0.00141238725438049,1.00249009802887e-13,713.304371537711,10641.8179354858,0.205240540229728,0.000118008259058166,0,30.432292626431,35.1739986545238,25.0627793750029,0,0.000740886018247038,0,0.00156463722257477
"62",6.93716298782057,12.9018299568238,0.138414396772054,2.79534706158192e-18,1.54415986051694,0.00351854717313446,0.0154112618725859,5.33940617041611,3.1902096044853e-142,0.0263735611474239,0.00994560241315543,0.17094358280812,0.00140893953730822,4.92058478849737e-14,698.983422997075,10640.4735644312,0.182198447926673,0.000104759623117594,0,30.4611461246919,35.252006882227,25.1340461258188,0,0.000761735101215632,0,0.00153418740811495
"63",6.96997604648871,13.0211433863582,0.14048320009178,1.40857824485983e-18,1.56565303495061,0.0032939862500735,0.015462300899771,5.41673820239402,5.11061130255641e-145,0.0263735611474239,0.00994560241315552,0.169385502380179,0.001405482090084,2.39403266816038e-14,684.72582225359,10639.1629289745,0.161532492097942,9.28772071660708e-05,0,30.4903837968817,35.3297858920758,25.2058661351115,0,0.000783216626510768,0,0.00150209751479572
