"","R.ALK","R.DIC","R.TOT_P","R.TOT_N5","R.TOT_N3","R.TOT_S6","R.TOT_S2","R.CH4","R.O2","R.N2","R.Mn2","R.Fe2","R.Ca2","R.MnO2","R.OM","R.OM_beta","R.FeOH3","R.FeOH3_P","R.FeCO3","R.S0","R.FeS","R.Viv","R.CaCO3","R.Apatite","R.MnCO3"
"137",-3492172028.12803,-830.693102208481,-1412.04653062846,-2.46757400493535e-08,0.964098593118304,-4.05968994438389,-1746083763.40705,0.182260616127966,0,1.23378700246768e-08,0,-1746086724.54599,-0.0830249252908497,0,-8.48407082097724,0,-0.0141272405248112,-0.00271768371571606,838.994907041833,0.00808312390254423,1746083767.45865,706.036426636734,5.37149739138193e-06,0.0276731845978194,0
"138",-3499114941.7208,-825.438848590842,-1375.34712390542,-3.48383606756741e-08,0.941812996046296,-3.96640416557196,-1749555262.33753,0.177501050140841,0,1.7419180337837e-08,1.98334683576038e-12,-1749558162.8903,-0.0809720358714366,-1.98334683576038e-12,-8.28795749273853,0,-0.0125263542643853,-0.00239990741161718,833.549300603119,0.00716909531002307,1749555266.29677,687.686386862198,4.43032131683146e-06,0.0269892018500399,0
"139",-3508480208.1475,-819.512437566646,-1348.42747935621,-4.90512162367831e-08,0.919957686795011,-3.87490400520844,-1754237928.57414,0.172847669267883,0,2.45256081183916e-08,0,-1754240782.54284,-0.0795287488495899,0,-8.09563069875107,0,-0.0111052478001004,-0.002118996250796,827.435217037073,0.00635754505661438,1754237932.44269,674.226053917639,3.55905625815172e-06,0.0265083965977772,0
"140",-3522378770.0194,-812.151272808239,-1331.1206602267,-6.88728012670863e-08,0.898526644340402,-3.78516494437314,-1761187234.35208,0.168298680062814,0,3.44364006335431e-08,4.63433089009819e-12,-1761190054.72575,-0.0787106237746751,-4.63433089009819e-12,-7.90703745398326,0,-0.00984826351953725,-0.0018715161552368,819.890008891034,0.00563965180131743,1761187238.1316,665.571952937128,2.69112555990239e-06,0.0262359775497051,0
"141",-3525446606.89837,-805.717179264592,-1287.35879860139,-9.64390824944247e-08,0.877513892702779,-3.69716262314308,-1762721203.15828,0.163852306338706,0,4.82195412472123e-08,2.55209346061124e-12,-1762723951.18831,-0.0761990119666984,-2.55209346061124e-12,-7.72212516979396,0,-0.00870810117563662,-0.00164810015442548,813.275450346309,0.00498772010452628,1762721206.85045,643.690919772726,1.78173812657464e-06,0.0253990767428573,0
"142",-3500569562.7774,-802.920833641526,-1181.47631122869,-1.34668899442428e-07,0.856913501548524,-3.61087284935036,-1750282789.94414,0.159506785641951,0,6.7334449721214e-08,0,-1750285376.09647,-0.0697123456660108,0,-7.54084165922764,0,-0.0076502554944734,-0.00144194908495335,810.302167614548,0.00438166047593635,1750282793.55064,590.750921058529,9.00564172419499e-07,0.0232371483672795,0
"143",-3464093578.36203,-800.848418757113,-1050.30916692702,-1.87539235311047e-07,0.836719586713153,-3.52627159878657,-1732044931.14038,0.155260373495747,0,9.37696176555237e-08,1.0722574768549e-11,-1732047318.21855,-0.0616813497360867,-1.0722574768549e-11,-7.36313514161731,0,-0.00670036558961912,-0.00125767138249212,808.056293277193,0.00383709323950281,1732044934.66282,525.169132167227,2.480414341991e-07,0.0205603672315508,0
"144",-3428233340.5212,-797.731332118125,-924.880692203312,-2.60452984723873e-07,0.816926310745545,-3.44333502149412,-1714114940.9268,0.151111340837027,0,1.30226492361936e-07,0,-1714117136.49867,-0.0540753381986962,0,-7.18895424737372,0,-0.00586536080514544,-0.00109630307645507,804.769175024561,0.00335843765041875,1714114944.36678,462.456560041424,1.00634487426656e-10,0.0180251126993539,0
"145",-3403849966.09282,-792.122704746099,-828.941834105266,-3.60728780771341e-07,0.79752788343083,-3.36203944315549,-1701923355.41831,0.147057976195642,0,1.8036439038567e-07,0,-1701925401.22979,-0.0483423786139793,0,-7.01824802258678,0,-0.00514345996058494,-0.000957237834704525,798.99389479249,0.00294488295055482,1701923358.77741,414.488195041281,0,0.0161141262046598,0
"146",-3394192053.42558,-783.690627768836,-764.84447343665,-4.9825137738579e-07,0.778518562320211,-3.28236137091146,-1697094471.76933,0.143098583288249,0,2.49125688692895e-07,6.72226355550727e-13,-1697096412.76205,-0.044592768521087,-6.72226355550727e-13,-6.85096593368802,0,-0.0045214816023011,-0.000837759951413835,790.398495119235,0.0025888158287648,1697094475.0491,382.439939667182,0,0.0148642561736957,0
"147",-3370758120.45789,-777.089582919257,-677.081081398467,-6.86332549800712e-07,0.759892653239915,-3.20427749264412,-1685377599.80208,0.139231484860691,0,3.43166274900356e-07,1.42291423507333e-12,-1685379402.31432,-0.0393901639146311,-1.42291423507333e-12,-6.68705787192932,0,-0.00396059908698742,-0.000730462770170339,783.637409306326,0.00226741292196454,1685377603.00409,338.559172509237,0,0.0131300546382104,0
"148",-3333607469.83057,-772.229565821037,-567.79952210585,-9.42847142751807e-07,0.741644510778344,-3.12776468230845,-1666802388.77914,0.135455020259959,0,4.71423571375904e-07,1.4664750731324e-11,-1666804022.28073,-0.0328983747743711,-1.4664750731324e-11,-6.52647415766986,0,-0.00345693899969259,-0.000634487946091906,778.620584958446,0.00197856553933035,1666802391.90493,283.919770529845,0,0.0109661249247904,0
"149",-3311680951.95993,-764.644959562161,-488.572583053842,-1.29172759101248e-06,0.723768538774959,-3.05279999865453,-1655839216.80159,0.131767548972367,0,6.4586379550624e-07,0,-1655840723.65268,-0.0282579859616678,0,-6.36916554467834,0,-0.00302504210449044,-0.000552353588679667,770.882357557867,0.0017310283164922,1655839219.85266,244.307081138045,0,0.00941932865388925,0
"150",-3284224156.39668,-757.741854689184,-407.074989725096,-1.76492398307804e-06,0.706259190818572,-2.97936069341755,-1642110907.56396,0.128167444199237,0,8.8246199153902e-07,0,-1642112285.04484,-0.0234855336477243,0,-6.21508322451786,0,-0.0026422109583828,-0.000479752637800295,763.828770469503,0.00151149553946122,1642110910.54181,203.559126707428,0,0.0078285112159081,0
"151",-3272934428.03194,-748.142217990917,-354.601268582249,-2.40496679595785e-06,0.68911097069334,-2.90742420510686,-1636466105.59538,0.124653100411072,0,1.20248339797893e-06,2.28982700745344e-12,-1636467394.54813,-0.0204562812742524,-2.28982700745344e-12,-6.06417883047076,0,-0.00231424141970955,-0.000417605873240732,754.081743720977,0.00132349719596388,1636466108.50148,177.322545429587,0,0.00681876042475081,0
"152",-3249981822.7205,-739.925367010345,-286.532612575431,-3.26830734255096e-06,0.672318432865721,-2.83696816375139,-1624989879.36274,0.121222929330666,0,1.63415367127548e-06,6.52693621923478e-12,-1624991057.78318,-0.0164996770931776,-6.52693621923478e-12,-5.91640444182379,0,-0.00202058243919068,-0.000362073524950274,745.720548522838,0.00115498743758061,1624989882.19855,143.28882258553,0,0.00549989236439254,0
"153",-3213314498.28541,-733.223690801832,-202.085107590759,-4.42965862883407e-06,0.655876182925238,-2.76797039075703,-1606656308.42913,0.117875360081941,0,2.21482931441703e-06,5.7088941023623e-12,-1606657353.26958,-0.0115899302442424,-5.7088941023623e-12,-5.77171258774685,0,-0.00175779867692864,-0.000312453607679453,738.877528029496,0.00100402815679235,1606656311.19609,101.066009280757,0,0.00386331008141414,0
"154",-3180598945.48762,-725.530134627893,-129.558495272605,-5.98761901226513e-06,0.639778878015858,-2.70040889557989,-1590298612.38239,0.114608841477878,0,2.99380950613257e-06,1.70809514213449e-12,-1590299540.53596,-0.00740099397930082,-1.70809514213449e-12,-5.63005625108908,0,-0.00152941470544097,-0.00026928344270586,731.045582037505,0.000872764176224616,1590298615.08192,64.8034182924509,0,0.00246699799310027,0
"155",-3142009803.57395,-718.427613268868,-61.2857791998903,-8.07193556574499e-06,0.624021227292346,-2.63426187598674,-1571004116.93003,0.111421839697755,0,4.03596778287249e-06,4.78333444623021e-12,-1571004935.37266,-0.00347765008015659,-4.78333444623021e-12,-5.49138887239486,0,-0.00132806410902538,-0.000231164792508683,723.807580301565,0.000756912242721722,1571004119.56353,30.6677025103895,0,0.00115921669338553,0
"156",-3118552493.99542,-709.089305010425,-20.8714806228795,-1.0852856736914e-05,0.608597992346076,-2.56950771387996,-1559275512.01993,0.108312838976394,0,5.42642836845701e-06,2.6344695108275e-12,-1559276260.30609,-0.00117395566620821,-2.6344695108275e-12,-5.35566435365089,0,-0.00115620613782312,-0.000198427639400262,714.336656525099,0.000657953156732517,1559275514.58877,10.4606710888821,0,0.000391318555402737,0
"157",-3094340004.02551,-699.720476811368,0.196947042125579,-1.45531387822018e-05,0.593503987612595,-2.50612496945735,-1547169297.59611,0.105280342104257,0,7.27656939110088e-06,0,-1547170004.87027,0.153101745313907,0,-5.22283706187275,0,-0.00100571839459211,-0.000169562519245507,704.838033531137,0.00057114580482255,1547169300.10167,-0.0227527133256218,0,-0.0510339151046355,0
"158",-3056938505.9756,-691.889407431806,0.195616088527519,-1.9463412370921e-05,0.578734080803298,-2.44409237621553,-1528468556.52216,0.102322868111004,0,9.73170618546052e-06,1.11132098501953e-11,-1528469255.77646,0.153000247586329,-1.11132098501953e-11,-5.09286183290368,0,-0.000871661992496689,-0.000143652703869274,696.879946396598,0.000493627389016426,1528468558.96576,-0.0227419327497485,0,-0.0510000825287764,0
"159",-3015114828.70782,-684.475311335365,0.194315404715871,-2.59617904362396e-05,0.564283193309826,-2.38338882777584,-1507556725.41974,0.0994389552915281,0,1.29808952181198e-05,1.0673616919206e-12,-1507557417.07519,0.152897623550743,-1.0673616919206e-12,-4.96569397497325,0,-0.000754172182291885,-0.00012064763468795,689.341566355047,0.000425496708621626,1507556727.8027,-0.0227325487630051,0,-0.0509658745169143,0
"160",-2974279014.36654,-677.001589594349,0.193039753157358,-3.45388126080017e-05,0.550146300594427,-2.32399336817349,-1487138825.83767,0.0966271573052532,0,1.72694063040009e-05,0,-1487139509.83863,0.152793960837058,0,-4.84128927213257,0,-0.000652164545656917,-0.000100277006017075,681.746251709176,0.000366125457195222,1487138828.1613,-0.0227222030462855,0,-0.0509313202790194,0
"161",-2947663322.97361,-667.984236973447,0.191779210753577,-4.58290834279877e-05,0.536318432603847,-2.26588517342531,-1473830989.27092,0.0938860438935396,0,2.29145417139939e-05,0,-1473831664.07767,0.152689339309326,0,-4.71960398789649,0,-0.000565336617202841,-8.23662140954688e-05,672.60995491745,0.000315317606655165,1473830991.53649,-0.0227061661143421,0,-0.050896446436442,0
"162",-2938982208.03051,-656.932883348837,0.190531688315699,-6.06512804331958e-05,0.522794674136812,-2.2090435280091,-1469490442.96062,0.0912142012184223,0,3.03256402165979e-05,2.32451449230124e-12,-1469491106.54305,0.152583775168558,-2.32451449230124e-12,-4.60059486847748,0,-0.000491707242459862,-6.64511719880415e-05,661.442264016096,0.000271887365762542,1469490445.16939,-0.0226837312258024,0,-0.0508612583895193,0
"163",-2907784035.34599,-648.564272617864,0.189323984012472,-8.00585951046546e-05,0.509570165243976,-2.15344779950667,-1453891365.09447,0.088610227644583,0,4.00292975523273e-05,0,-1453892020.13908,0.152477210629628,0,-4.48421914630515,0,-0.000425186112904589,-5.15576330884668e-05,652.959881536525,0.000232334355444709,1453891367.24768,-0.0226688107345541,0,-0.0508257368765425,0
"164",-2854905392.10481,-642.646380833847,0.188154904710272,-0.000105402137316399,0.496640101608568,-2.09907739800757,-1427452049.49691,0.0860727365716218,0,5.27010686581996e-05,0,-1427452698.45815,0.152369677831195,0,-4.37043454337598,0,-0.000365562234719709,-3.76138741971105e-05,646.930742640651,0.00019654496254292,1427452051.59579,-0.0226610183024034,0,-0.0507898926103983,0
"165",-2824638207.28309,-634.14621128765,0.18699390354597,-0.000138410396913279,0.483999734906857,-2.04591173419225,-1412318465.68901,0.0836003504111087,0,6.92051984566396e-05,6.47258812288555e-12,-1412319105.98829,0.152261296964423,-6.47258812288554e-12,-4.25919927442535,0,-0.000315689828563902,-2.4780919469869e-05,638.321810211664,0.000166050935508092,1412318467.73476,-0.0226451892271226,0,-0.0507537656548076,0
"166",-2811272687.04468,-623.88371952387,0.185844071056608,-0.000181288531020555,0.471644373205214,-1.99393015897163,-1405635715.93278,0.0811917007469295,0,9.06442655102777e-05,2.34183511641387e-12,-1405636345.81141,0.152152094746702,-2.34183511641387e-12,-4.15047205042175,0,-0.000273491868447626,-1.25743605455224e-05,627.952999873545,0.000139592475107679,1405635717.92657,-0.0226231999535271,0,-0.0507173649155675,0
"167",-2775852402.27315,-616.173623866846,0.184731326956486,-0.000236842051212784,0.459569381309988,-1.94311189071421,-1387925581.35534,0.0788454254612826,0,0.000118421025606392,2.02937683169723e-13,-1387926203.36927,0.152042024589125,-2.02937683169723e-13,-4.04421208164567,0,-0.000235543613027329,-5.87379297741548e-07,620.138990523031,0.000115272035042601,1387925583.29834,-0.0226083403181776,0,-0.0506806748630416,0
"168",-2728960031.3533,-609.77567321675,0.183654846866556,-0.000308630441367927,0.44777018115202,-1.89343589400505,-1364479402.3894,0.0765601628635421,0,0.000154315220683964,1.30876410952714e-13,-1364480017.85423,0.151931128634142,-1.30876410952714e-13,-3.94037908107328,0,-0.000202150454181938,0,613.63949213496,9.87166584500715e-05,1364479404.28273,-0.0225970201099166,0,-0.050643709544714,0
"169",-2708276000.92628,-600.686931900477,0.182582747330235,-0.000401157366787385,0.436242252144741,-1.84488086047459,-1354137396.35845,0.0743345512613647,0,0.000200578683393692,4.04605002884501e-13,-1354138002.58687,0.151819495739303,-4.04605002884501e-13,-3.83893326752778,0,-0.000174437078308007,0,604.451530616743,8.52238447692084e-05,1354137398.20324,-0.0225766992951246,0,-0.0506064985797676,0
"170",-2680012673.83697,-592.675665801532,0.181535030065079,-0.000520105460818139,0.424981131540728,-1.79742497460508,-1340005740.91674,0.0721672225001974,0,0.000260052730409069,1.07762422646025e-12,-1340006338.9896,0.151707105245676,-1.07762422646025e-12,-3.73983536881704,0,-0.000150136467907655,0,596.343333947849,7.33826741201876e-05,1340005742.71409,-0.0225577470788688,0,-0.0505690350818921,0
"171",-2675533529.51623,-582.127132399138,0.180492477395415,-0.000672625218699796,0.413982414809832,-1.75104577350536,-1337766179.39445,0.0700567924757459,0,0.000336312609349898,0,-1337766766.77783,0.151593955159563,0,-3.6430466250611,0,-0.000129866148307864,0,585.700122231724,6.35099231338278e-05,1337766181.14543,-0.0225307381175018,0,-0.050531318386521,0
"172",-2653533950.1289,-573.06943216001,0.179481072433088,-0.000867689308317282,0.403241755995963,-1.70571993356304,-1326766398.84598,0.0680018563855443,0,0.000433844654158641,1.11154275021609e-12,-1326766977.03396,0.151479942135885,-1.11154275021609e-12,-3.54852879183194,0,-0.000111776740251028,0,576.549959095457,5.46877724664018e-05,1326766400.55164,-0.0225088788135512,0,-0.0504933140452949,0
"173",-2639285330.34234,-562.408020465339,0.178485012222971,-0.00111652563566039,0.39275486809775,-1.6614230126429,-1319642099.69956,0.0660009775839247,0,0.000558262817830193,1.79405698120399e-13,-1319642667.09165,0.151365028747032,-1.79405698120399e-13,-3.45624414350328,0,-9.63168044203696e-05,0,565.798263631258,4.71463922678692e-05,1319642101.36094,-0.02248445811639,0,-0.0504550095823441,0
"174",-2621086837.3237,-550.923992960205,0.177512138269811,-0.00143314477642993,0.382517523424005,-1.61812913184039,-1310542864.75773,0.0640526777786627,0,0.000716572388214963,0,-1310543420.53445,0.151249145345101,0,-3.36615547637859,0,-8.28548726847208e-05,0,554.226095758805,4.05750964578124e-05,1310542866.37582,-0.022461595483495,0,-0.0504163817817002,0
"175",-2569246252.96014,-541.199340380649,0.176582146998294,-0.00183497987890123,0.372525553975169,-1.57581059460488,-1284622582.38214,0.0621554196773328,0,0.000917489939450613,2.28923401035692e-13,-1284623128.3059,0.151132243102525,-2.28923401035692e-13,-3.27822611204794,0,-7.06329627545527e-05,0,544.41541107302,3.45992118184855e-05,1284622583.95791,-0.0224503284144316,0,-0.0503774143675082,0
"176",-2503329998.31888,-531.310731723253,0.175681706816716,-0.00234365979109132,0.362774851804941,-1.53443741885476,-1251664465.02975,0.0603075932857212,0,0.00117182989554566,7.31437454927079e-14,-1251665000.93961,0.151014427321689,-7.31437454927078e-14,-3.19241990057024,0,-5.99462125630867e-05,0,534.442844030537,2.93700055489049e-05,1251664466.56416,-0.0224441265311426,0,-0.0503381424405632,0
"177",-2444173405.64124,-519.630187710928,0.174795602917027,-0.0029859388412614,0.353261369415506,-1.49397677972776,-1222086180.44924,0.0585074938039257,0,0.0014929694206307,0,-1222086704.55622,0.150895875006567,0,-3.10870122395125,0,-5.09119795818025e-05,0,522.680381441075,2.49493171937221e-05,1222086181.9432,-0.0224354914376867,0,-0.0502986250021889,0
"178",-2391671615.21616,-506.49454885358,0.173923467457582,-0.00379480918023298,0.343981120139481,-1.45439233970996,-1195835298.44829,0.0567532979819784,0,0.00189740459011649,0,-1195835809.30018,0.150776736417124,0,-3.02703499950479,0,-4.32714644868958e-05,0,509.464830555103,2.12104410131691e-05,1195835299.90266,-0.0224243546109539,0,-0.0502589121390412,0
"179",-2330603659.48095,-493.445230684147,0.173075935933261,-0.00481082350896273,0.334930178533553,-1.41564345138377,-1165301333.7042,0.0550430364159468,0,0.00240541175448137,0,-1165301831.39011,0.150657133217339,0,-2.94738668331666,0,-3.66583950882637e-05,0,496.337574331047,1.79725355117401e-05,1165301335.11982,-0.022416156186716,0,-0.0502190444057795,0
"180",-2247604171.02674,-481.897960839811,0.17226135932497,-0.00608365677826579,0.326104680774909,-1.37768421900388,-1123801601.09686,0.053374557668788,0,0.00304182838913289,0,-1123802087.12156,0.150537232472281,0,-2.86972227373327,0,-3.08368689104878e-05,0,484.714308555875,1.51196042469666e-05,1123801602.47452,-0.0224151763522281,0,-0.0501790774907605,0
"181",-2183455753.45659,-468.74319204669,0.171452485312901,-0.00767393415880194,0.317500825087713,-1.34046239356271,-1091727405.53738,0.051745492612631,0,0.00383696707940097,0,-1091727878.29603,0.150417307082268,0,-2.79400831511463,0,-2.60413468910503e-05,0,471.485454869192,1.27705425449581e-05,1091727406.87783,-0.0224078557904369,0,-0.0501391023607559,0
"182",-2115539321.93748,-456.401280738888,0.17066311837459,-0.00965534788403,0.309114872146013,-1.30391809831004,-1057769202.18899,0.0501532076646736,0,0.004827673942015,9.35595734346643e-14,-1057769662.49701,0.150297550481258,-9.35595734346643e-14,-2.72021190137997,0,-2.19414262030358e-05,0,459.071339432603,1.07615621723855e-05,1057769203.49289,-0.0224011874794855,0,-0.0500991834937528,0
"183",-2055012324.66648,-444.270084150789,0.169885340496501,-0.0121170754954026,0.300943145519934,-1.26798237030035,-1027505715.75242,0.0485947538095196,0,0.00605853774770128,1.89010096850685e-13,-1027506163.82299,0.150178172187422,-1.89010096850685e-13,-2.64830067993417,0,-1.85033287788775e-05,0,446.869790076913,9.07697420707032e-06,1027505717.02039,-0.0223912951797979,0,-0.0500593907291406,0
"184",-2021099092.7467,-430.990072068129,0.1691065168848,-0.015166493745783,0.292982032110728,-1.23257551991607,-1010549113.13882,0.0470668128081648,0,0.00758324687289152,2.30798268765326e-13,-1010549547.8255,0.150059343741835,-2.30798268765326e-13,-2.57824285549624,0,-1.57099157210978e-05,0,433.521248110817,7.70922699581008e-06,1010549114.37139,-0.0223719542918377,0,-0.0500197812472784,0
"185",-1964744252.05475,-420.444401190485,0.168358976609006,-0.0189321520642198,0.285227982625017,-1.19760533952869,-982371703.403471,0.0455656322146215,0,0.0094660760321099,1.11740305707383e-13,-982372127.442821,0.149941108701314,-1.11740305707383e-13,-2.51000719427267,0,-1.32339017974805e-05,0,422.908842752543,6.49553948131655e-06,982371704.60107,-0.0223594621606405,0,-0.0499803695671045,0
"186",-1930323284.39563,-409.135895293891,0.167613345381339,-0.0235669218686829,0.277677512034205,-1.16296519692227,-965161230.946118,0.0440869656597546,0,0.0117834609343414,0,-965161643.577421,0.149823613830765,0,-2.44356302800026,0,-1.12101582289117e-05,0,411.535371356232,5.50407839487904e-06,965161232.109078,-0.0223392273822998,0,-0.0499412046102551,0
"187",-1896366360.65625,-398.676271784197,0.166883181267842,-0.0292511666118745,0.270327200076547,-1.12853212167339,-948182779.598622,0.0426260074061244,0,0.0146255833059372,1.08164338672606e-13,-948183181.672711,0.149706900148796,-1.08164338672606e-13,-2.37888025836427,0,-9.48662041498204e-06,0,401.012526035155,4.65942952013834e-06,948182780.727149,-0.0223181572901513,0,-0.0499023000495987,0
"188",-1863394535.65484,-388.841524853245,0.166169107139379,-0.0361956746010423,0.263173691775937,-1.09416502821971,-931696876.994237,0.0411773385542583,0,0.0180978373005212,1.99294712660448e-14,-931697269.137777,0.149591001064116,-1.99294712660448e-14,-2.31592936156385,0,-8.02093042218882e-06,0,391.116276876255,3.94093600192588e-06,931696878.088398,-0.022296691446601,0,-0.049863667021372,0
"189",-1813293431.57893,-380.908451277965,0.165482786353688,-0.0446439545522196,0.25621369796681,-1.05970332578159,-906646332.950082,0.0397348847126766,0,0.0223219772761098,7.55390614960527e-14,-906646717.06633,0.149475948705105,-7.55390614960527e-14,-2.25468139293109,0,-6.73492741078045e-06,0,383.123397786183,3.3099592067847e-06,906646334.009782,-0.0222807873525114,0,-0.049825316235035,0
"190",-1783147558.68826,-372.347883401343,0.16479834625756,-0.0548733067585079,0.249443995853339,-1.02496626001739,-891573405.125332,0.0382919073260684,0,0.0274366533792539,1.50005208861985e-14,-891573780.588216,0.14936186279865,-1.50005208861985e-14,-2.19510799185202,0,-5.68330081299694e-06,0,374.504699485869,2.79421648207593e-06,891573406.150295,-0.0222576025487957,0,-0.0497872875995502,0
"191",-1755493626.79096,-364.461919273096,0.164126631771699,-0.0671938511415548,0.242861429590249,-0.989753491070796,-877746447.122141,0.0368410356537621,0,0.0335969255707774,4.32188535542795e-14,-877746814.607449,0.149248760168237,-4.32188535542795e-14,-2.13718138687773,0,-4.79182831363589e-06,0,366.56225962432,2.35691086414606e-06,877746448.111892,-0.022232684885379,0,-0.0497495867227455,0
"192",-1739277428.34299,-356.48807583094,0.163462173455542,-0.08194443118147,0.236462910890154,-0.95384755015374,-869638355.931147,0.035374372905229,0,0.040972215590735,4.16345394379164e-14,-869638715.351954,0.149136635839481,-4.16345394379164e-14,-2.08087440106897,0,-4.04798101267736e-06,0,358.533575859104,1.9920421506061e-06,869638356.884992,-0.0222034294932161,0,-0.0497122119464935,0
"193",-1708795261.65017,-349.991694935754,0.162822222511573,-0.0994840575928746,0.230245419659521,-0.917018990173766,-854397279.140135,0.0338836961152739,0,0.0497420287964373,0,-854397631.974584,0.149025422493913,0,-2.02616045759263,0,-3.39490533402698e-06,0,351.983971697232,1.67140574111124e-06,854397280.057152,-0.0221786097754603,0,-0.0496751408313042,0
"194",-1696931234.73529,-342.626089181093,0.162183709916345,-0.120177382773178,0.224206004662139,-0.879035136602355,-848465273.107364,0.0323607866664829,0,0.0600886913865892,4.70289619467062e-14,-848465618.486697,0.148915123657803,-4.70289619467062e-14,-1.97301358556025,0,-2.85696795982239e-06,0,344.566741979986,1.40737182291717e-06,848465273.986398,-0.0221468125491553,0,-0.0496383745526009,0
"195",-1688619934.95928,-335.112248414378,0.161557454148854,-0.144372731422547,0.218341784225547,-0.839673334162497,-844309630.792512,0.0307979175737438,0,0.0721863657112733,0,-844309968.5687,0.148805638456001,0,-1.92140842624459,0,-2.39802730902763e-06,0,337.002858923049,1.18202579433859e-06,844309631.632184,-0.0221136002954866,0,-0.0496018794853336,0
"196",-1649477914.1644,-329.365497725612,0.160968426853265,-0.172371631563993,0.212649946976709,-0.798739329699589,-824738626.201572,0.0291885169639591,0,0.0861858157819965,6.63936178496811e-14,-824738958.141663,0.148696845694075,-6.63936178496811e-14,-1.87132023955362,0,-1.98074083287239e-06,0,331.207629448201,9.76827421722994e-07,824738627.00031,-0.0220916159332287,0,-0.0495656152313584,0
"197",-1600862456.54627,-324.185097831551,0.160400996343049,-0.2043897998941,0.207127752608959,-0.756090820999573,-800430902.63321,0.0275280067892965,0,0.10219489994705,0,-800431229.303374,0.148588803019158,0,-1.82272491077956,0,-1.61840162211414e-06,0,325.980294735542,7.98532413778331e-07,800430903.3893,-0.0220731381520274,0,-0.0495296010063861,0
"198",-1571619650.439,-318.20435367383,0.159832871843977,-0.240511301911428,0.201772532699803,-0.711665143319494,-785809505.621214,0.0258147698155013,0,0.120255650955714,2.96052930353451e-14,-785809826.220873,0.1484816293713,-2.96052930353451e-14,-1.77559895779561,0,-1.31796362972399e-06,0,319.95413786181,6.50709176897909e-07,785809506.332878,-0.0220470926828337,0,-0.0494938764571001,0
"199",-1558072915.38568,-311.835286121328,0.159266119961734,-0.280640126455685,0.196581691569074,-0.665508533447455,-779036144.525083,0.0240511552515697,0,0.140320063227843,6.41763369486527e-15,-779036458.665701,0.148375328544843,-6.41763369486527e-15,-1.72991953860768,0,-1.06363463602951e-06,0,313.541154504684,5.25537279387482e-07,779036145.190591,-0.0220146193089651,0,-0.049458442848281,0
"200",-1539892097.27152,-306.183072314361,0.158715526772993,-0.324456340355185,0.191552707183839,-0.617802657111918,-769945741.182137,0.022244358668016,0,0.162228170177592,7.10063444555515e-15,-769946049.580481,0.14826980382335,-7.10063444555515e-15,-1.68566445931758,0,-8.3778648440284e-07,0,307.84649241501,4.14265780223304e-07,769945741.799939,-0.0219832479957687,0,-0.0494232679411166,0
"201",-1526924191.09139,-300.45524874289,0.158174571938384,-0.371386500235773,0.186683132113088,-0.568882551141852,-763461793.882003,0.0204069766573497,0,0.185693250117886,1.85347433348775e-14,-763462096.462689,0.148164978499327,-1.85347433348775e-14,-1.6428121825243,0,-6.37719165521629e-07,0,302.077653948757,3.15597242598816e-07,763461794.450885,-0.021949845734239,0,-0.0493883261664422,0
"202",-1505250888.6233,-295.317429282812,0.157652959508034,-0.420598850453147,0.181970594535547,-0.519239624464999,-752625147.847714,0.0185570115629822,0,0.210299425226574,1.17489780469562e-14,-752625445.201409,0.148060744228774,-1.17489780469562e-14,-1.60134183619275,0,-4.54258618594813e-07,0,296.900214107441,2.24988618872728e-07,752625148.366954,-0.0219193991171011,0,-0.0493535814095915,0
"203",-1482310120.43952,-290.276607651315,0.157144000625318,-0.471031751351958,0.177412799304237,-0.470053450731611,-741154768.857363,0.0161683158780194,0,0.235515875675979,1.36755934172153e-15,-741155061.083422,0.147957043308226,-1.36755934172153e-15,-1.56123322302189,0,-2.84754178071209e-07,0,291.821672558459,1.41151716932293e-07,741154769.327416,-0.0218886782208199,0,-0.0493190144360754,0
"204",-1500579185.18607,-282.64967137946,0.156616862447072,-0.521458176814069,0.173007529071197,-0.440307154483539,-750289308.898219,-0.00498509994235999,0,0.260729088407035,0,-750289593.450122,0.147853815775777,0,-1.52246683034232,0,-1.26596735319339e-07,0,284.177123309745,6.28136123455908e-08,750289309.338526,-0.0218423786520082,0,-0.0492846052585924,0
"205",-1492943947.17502,-275.556361434073,0.15612123914652,-0.570580846886185,0.168752645476583,-0.415096575253309,-746471697.0217,-0.0291976842670331,0,0.285290423443092,0,-746471974.441963,0.147750739716413,0,-1.48502384058028,0,0,0,277.07058295892,0,746471697.436797,-0.0218055435644229,0,-0.0492502465721378,0
"206",-1456837946.79534,-268.538553263586,0.155660161503978,-0.617144086436488,0.164646090401985,-0.395738747170778,-728418703.879274,-0.0570107300501065,0,0.308572043218244,0,-728418974.254123,0.147647650903953,0,-1.44888614228695,0,0,0,270.044450135923,0,728418704.275012,-0.0217798285216446,0,-0.0492158836346511,0
"207",-1422761675.37258,-259.858576377513,0.155211212412869,-0.66004307376626,0.160685887312253,-0.383569232539866,-711380576.870166,-0.0890779826705563,0,0.33002153688313,0,-711380838.550164,0.147544575738309,0,-1.41403634194644,0,0,0,261.36169070213,0,711380577.253735,-0.021754098215301,0,-0.049181525246103,0
