"","tran.ALK.dC","tran.ALK.flux.up","tran.ALK.flux.down","tran.DIC.dC","tran.DIC.flux.up","tran.DIC.flux.down","tran.TOT_P.dC","tran.TOT_P.flux.up","tran.TOT_P.flux.down","tran.TOT_N5.dC","tran.TOT_N5.flux.up","tran.TOT_N5.flux.down","tran.TOT_N3.dC","tran.TOT_N3.flux.up","tran.TOT_N3.flux.down","tran.TOT_S6.dC","tran.TOT_S6.flux.up","tran.TOT_S6.flux.down","tran.TOT_S2.dC","tran.TOT_S2.flux.up","tran.TOT_S2.flux.down","tran.CH4.dC","tran.CH4.flux.up","tran.CH4.flux.down","tran.O2.dC","tran.O2.flux.up","tran.O2.flux.down","tran.N2.dC","tran.N2.flux.up","tran.N2.flux.down","tran.Mn2.dC","tran.Mn2.flux.up","tran.Mn2.flux.down","tran.Fe2.dC","tran.Fe2.flux.up","tran.Fe2.flux.down","tran.Ca2.dC","tran.Ca2.flux.up","tran.Ca2.flux.down","tran.MnO2.dC","tran.MnO2.flux.up","tran.MnO2.flux.down","tran.OM.dC","tran.OM.flux.up","tran.OM.flux.down","tran.FeOH3.dC","tran.FeOH3.flux.up","tran.FeOH3.flux.down","tran.FeOH3_P.dC","tran.FeOH3_P.flux.up","tran.FeOH3_P.flux.down","tran.FeCO3.dC","tran.FeCO3.flux.up","tran.FeCO3.flux.down","tran.S0.dC","tran.S0.flux.up","tran.S0.flux.down","tran.FeS.dC","tran.FeS.flux.up","tran.FeS.flux.down","tran.Viv.dC","tran.Viv.flux.up","tran.Viv.flux.down","tran.CaCO3.dC","tran.CaCO3.flux.up","tran.CaCO3.flux.down","tran.Apatite.dC","tran.Apatite.flux.up","tran.Apatite.flux.down"
"270",-0.492511416518718,-2.38210122656114,0.0107455148575227,-1.74137198606961,-6.42933799693483,0.0321259051719922,-0.0200670812028138,-0.0933415797187303,0.000578259788924323,3.79382556565574e-120,0.180992067571288,4.50883378497732e-137,-0.525371539173144,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.011677676775187,-0.0112354927501366,5.49618399826871e-05,-1.74029322336009,-4.47963532492066,0.0188842826673135,1.97538100997261e-122,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.00432689427975925,-0.125537610011547,1.59860716370479e-05,0.00206962643762879,-0.00836154480601902,0.00108898916942632,3.65419377273841e-98,0.05,7.66823163450352e-119,3.48058644689457,10.95,1.64902868130101e-05,-1.15624283239326e-23,0.2,3.14610137310824e-28,-1.84066439914957e-125,0,1.08604734089545e-140,0.000809535323996218,0,8.61401706630805e-15,0,0,0.0692557898902866,0.0116776767429727,0,0.0609230323537585,-0.00560470211557746,0,0.00450779052101638,0.000269227207170044,0.01,1.35205421961626e-11,-0.000779617881484221,0.01,0.010183155337011
"271",-0.479630674697578,-2.38210122656114,0.0107455148575227,-1.69551827755422,-6.42933799693483,0.0321259051719922,-0.0193110435718893,-0.0933415797187303,0.000578259788924323,2.61442257432767e-120,0.180992067571288,4.50883378497732e-137,-0.51154572155305,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.0116657694736431,-0.0112354927501366,5.49618399826871e-05,-1.69449520267904,-4.47963532492066,0.0188842826673135,1.3556064712194e-122,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.00422265575589791,-0.125537610011547,1.59860716370479e-05,0.00207934588879928,-0.00836154480601902,0.00108898916942632,1.50957579499373e-98,0.05,7.66823163450352e-119,3.38899040535698,10.95,1.64902868130101e-05,1.0861820516648e-23,0.2,3.14610137310824e-28,5.33145996598518e-126,0,1.08604734089545e-140,0.000764417565799839,0,8.61401706630805e-15,0,0,0.0692557898902866,0.0116657694411825,0,0.0609230323537585,-0.00555094758761805,0,0.00450779052101638,0.000258657387571103,0.01,1.35205421961626e-11,-0.000779334425336076,0.01,0.010183155337011
"272",-0.467054960408638,-2.38210122656114,0.0107455148575227,-1.65076303766428,-6.42933799693483,0.0321259051719922,-0.01857415789595,-0.0933415797187303,0.000578259788924323,1.80836086209568e-120,0.180992067571288,4.50883378497732e-137,-0.498050697532943,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.0116501244193082,-0.0112354927501366,5.49618399826871e-05,-1.64979293557899,-4.47963532492066,0.0188842826673135,9.33762853951808e-123,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.00412211979035942,-0.125537610011547,1.59860716370479e-05,0.00208866982699232,-0.00836154480601902,0.00108898916942632,6.32285517818329e-99,0.05,7.66823163450352e-119,3.29958587116137,10.95,1.64902868130101e-05,9.54163535515206e-26,0.2,3.14610137310824e-28,1.41623959423859e-125,0,1.08604734089545e-140,0.000721623700308989,0,8.61401706630805e-15,0,0,0.0692557898902866,0.0116501243865655,0,0.0609230323537585,-0.00549795595907878,0,0.00450779052101638,0.000248478344511269,0.01,1.35205421961626e-11,-0.000779049390423441,0.01,0.010183155337011
"273",-0.454777904595624,-2.38210122656114,0.0107455148575227,-1.60708283035335,-6.42933799693483,0.0321259051719922,-0.0178560189769518,-0.0933415797187303,0.000578259788924323,1.25543181399422e-120,0.180992067571288,4.50883378497732e-137,-0.484879428819005,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.0116309429301538,-0.0112354927501366,5.49618399826871e-05,-1.60616310783543,-4.47963532492066,0.0188842826673135,6.45576017507373e-123,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.00402514067603069,-0.125537610011547,1.59860716370479e-05,0.00209761193324429,-0.00836154480601902,0.00108898916942632,2.68485171786982e-99,0.05,7.66823163450352e-119,3.21232621587108,10.95,1.64902868130101e-05,5.7287512070776e-25,0.2,3.14610137310824e-28,7.9566690152592e-126,0,1.08604734089545e-140,0.000681045910538474,0,8.61401706630805e-15,0,0,0.0692557898902866,0.011630942896913,0,0.0609230323537585,-0.00544570982782719,0,0.00450779052101638,0.000238676569583508,0.01,1.35205421961626e-11,-0.000778762834405531,0.01,0.010183155337011
"274",-0.442793251239665,-2.38210122656114,0.0107455148575227,-1.56445465051032,-6.42933799693483,0.0321259051719922,-0.0171562283797636,-0.0933415797187303,0.000578259788924323,8.74757610913703e-121,0.180992067571288,4.50883378497732e-137,-0.472025005521507,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.0116084191313068,-0.0112354927501366,5.49618399826871e-05,-1.56358283082937,-4.47963532492066,0.0188842826673135,4.47974894874078e-123,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.00393157750780725,-0.125537610011547,1.59860716370479e-05,0.00210618545488467,-0.00836154480601902,0.00108898916942632,1.15565778978589e-99,0.05,7.66823163450352e-119,3.12716566162676,10.95,1.64902868130101e-05,0,0.2,3.14610137310824e-28,1.65639172191203e-126,0,1.08604734089545e-140,0.000642580652287818,0,8.61401706630805e-15,0,0,0.0692557898902866,0.0116084190980032,0,0.0609230323537585,-0.00539419241936685,0,0.00450779052101638,0.000229238987361845,0.01,1.35205421961626e-11,-0.000778474813989375,0.01,0.010183155337011
"275",-0.431094855202004,-2.38210122656114,0.0107455148575227,-1.52285591584011,-6.42933799693483,0.0321259051719922,-0.0164743943801369,-0.0933415797187303,0.000578259788924323,6.11725770318747e-121,0.180992067571288,4.50883378497732e-137,-0.45948064435102,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.0115827400173361,-0.0112354927501366,5.49618399826871e-05,-1.52202963437428,-4.47963532492066,0.0188842826673135,3.11991770051621e-123,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.00384129416693462,-0.125537610011547,1.59860716370479e-05,0.00211440321213107,-0.00836154480601902,0.00108898916942632,5.04188015670578e-100,0.05,7.66823163450352e-119,3.04405926877127,10.95,1.64902868130101e-05,0,0.2,3.14610137310824e-28,7.25967673581855e-127,0,1.08604734089545e-140,0.000606128530329946,0,8.61401706630805e-15,0,0,0.0692557898902866,0.0115827399836506,0,0.0609230323537585,-0.00534338756030433,0,0.00450779052101638,0.00022015294264832,0.01,1.35205421961626e-11,-0.000778185384983631,0.01,0.010183155337011
"276",-0.419676680874246,-2.38210122656114,0.0107455148575227,-1.48226446224648,-6.42933799693483,0.0321259051719922,-0.0158101319004357,-0.0933415797187303,0.000578259788924323,4.29326972568025e-121,0.180992067571288,4.50883378497732e-137,-0.447239686567025,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.011554085531963,-0.0112354927501366,5.49618399826871e-05,-1.48148146173821,-4.47963532492066,0.0188842826673135,2.18073794273692e-123,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.00375415928551982,-0.125537610011547,1.59860716370479e-05,0.00212227761972447,-0.00836154480601902,0.00108898916942632,2.22926601086733e-100,0.05,7.66823163450352e-119,2.96296292359137,10.95,1.64902868130101e-05,0,0.2,3.14610137310824e-28,4.6520769954387e-127,0,1.08604734089545e-140,0.00057159417508831,0,8.61401706630805e-15,0,0,0.0692557898902866,0.0115540854978214,0,0.0609230323537585,-0.00529327965282197,0,0.00450779052101638,0.000211406188062693,0.01,1.35205421961626e-11,-0.000777894602268324,0.01,0.010183155337011
"277",-0.408532800199192,-2.38210122656114,0.0107455148575227,-1.44265853592827,-6.42933799693483,0.0321259051719922,-0.0151630624361507,-0.0933415797187303,0.000578259788924323,3.02391690547929e-121,0.180992067571288,4.50883378497732e-137,-0.435295596408062,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.0115226286710196,-0.0112354927501366,5.49618399826871e-05,-1.44191666301934,-4.47963532492066,0.0188842826673135,1.52975694537038e-123,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.00367004619375235,-0.125537610011547,1.59860716370479e-05,0.00212982068757349,-0.00836154480601902,0.00108898916942632,9.9882296850076e-101,0.05,7.66823163450352e-119,2.88383332617653,10.95,1.64902868130101e-05,0,0.2,3.14610137310824e-28,3.25983077569669e-127,0,1.08604734089545e-140,0.00053888612007741,0,8.61401706630805e-15,0,0,0.0692557898902866,0.011522628636842,0,0.0609230323537585,-0.00524385365021126,0,0.00450779052101638,0.000202986871966478,0.01,1.35205421961626e-11,-0.000777602519834374,0.01,0.010183155337011
"278",-0.397657391220614,-2.38210122656114,0.0107455148575227,-1.40401678952872,-6.42933799693483,0.0321259051719922,-0.0145328139890047,-0.0933415797187303,0.000578259788924323,2.13741952277753e-121,0.180992067571288,4.50883378497732e-137,-0.423641959004727,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.0114885356024432,-0.0112354927501366,5.49618399826871e-05,-1.40331398914612,-4.47963532492066,0.0188842826673135,1.0769306990302e-123,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.00358883285201538,-0.125537610011547,1.59860716370479e-05,0.00213704404364175,-0.00836154480601902,0.00108898916942632,4.53443213596369e-101,0.05,7.66823163450352e-119,2.80662797839477,10.95,1.64902868130101e-05,3.51402182778213e-28,0.2,3.14610137310824e-28,2.32618198438298e-127,0,1.08604734089545e-140,0.000507916680355462,0,8.61401706630805e-15,0,0,0.0692557898902866,0.0114885355677611,0,0.0609230323537585,-0.00519509503337863,0,0.00450779052101638,0.000194883526713068,0.01,1.35205421961626e-11,-0.000777309190781147,0.01,0.010183155337011
"279",-0.387044736330102,-2.38210122656114,0.0107455148575227,-1.36631827281697,-6.42933799693483,0.0321259051719922,-0.0139190210128409,-0.0933415797187303,0.000578259788924323,1.51612817090666e-121,0.180992067571288,4.50883378497732e-137,-0.412272478788179,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.0114519657964868,-0.0112354927501366,5.49618399826871e-05,-1.36565258603179,-4.47963532492066,0.0188842826673135,7.60829311252468e-124,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.00351040177123554,-0.125537610011547,1.59860716370479e-05,0.00214395894557058,-0.00836154480601902,0.00108898916942632,2.08552280690192e-101,0.05,7.66823163450352e-119,2.7313051719854,10.95,1.64902868130101e-05,-8.36513166202483e-23,0.2,3.14610137310824e-28,1.66964627974897e-127,0,1.08604734089545e-140,0.000478601832213381,0,8.61401706630805e-15,0,0,0.0692557898902866,0.0114519657614942,0,0.0609230323537585,-0.0051469897883164,0,0.00450779052101638,0.000187085057215877,0.01,1.35205421961626e-11,-0.000777014667320999,0.01,0.010183155337011
"280",-0.376689220915237,-2.38210122656114,0.0107455148575227,-1.3295424302179,-6.42933799693483,0.0321259051719922,-0.0133213243303093,-0.0933415797187303,0.000578259788924323,1.0791860069961e-121,0.180992067571288,4.50883378497732e-137,-0.401180977637906,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.0114130721723961,-0.0112354927501366,5.49618399826871e-05,-1.32891198834682,-4.47963532492066,0.0188842826673135,5.39397193032914e-124,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.00343463992219942,-0.125537610011547,1.59860716370479e-05,0.00215057627437471,-0.00836154480601902,0.00108898916942632,9.71659095804566e-102,0.05,7.66823163450352e-119,2.65782397676896,10.95,1.64902868130101e-05,7.73413557907716e-23,0.2,3.14610137310824e-28,-4.66388582058084e-127,0,1.08604734089545e-140,0.000450861094301347,0,8.61401706630805e-15,0,0,0.0692557898902866,0.0114130721371376,0,0.0609230323537585,-0.00509952438453682,0,0.00450779052101638,0.000179580729826661,0.01,1.35205421961626e-11,-0.000776719000814763,0.01,0.010183155337011
"281",-0.366585331589551,-2.38210122656114,0.0107455148575227,-1.29366909207484,-6.42933799693483,0.0321259051719922,-0.0127393710743912,-0.0933415797187303,0.000578259788924323,7.70830662977817e-122,0.180992067571288,4.50883378497732e-137,-0.390361393031263,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.0113720012518924,-0.0112354927501366,5.49618399826871e-05,-1.29307211440659,-4.47963532492066,0.0188842826673135,3.83742533351752e-124,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.00336143863645573,-0.125537610011547,1.59860716370479e-05,0.0021569065608422,-0.00836154480601902,0.00108898916942632,4.58530826528364e-102,0.05,7.66823163450352e-119,2.58614422897432,10.95,1.64902868130101e-05,5.3023704562221e-24,0.2,3.14610137310824e-28,3.57422093570618e-127,0,1.08604734089545e-140,0.000424617410372393,0,8.61401706630805e-15,0,0,0.0692557898902866,0.0113720012163342,0,0.0609230323537585,-0.00505268575439649,0,0.00450779052101638,0.00017236016151634,0.01,1.35205421961626e-11,-0.000776422241758759,0.01,0.010183155337011
"282",-0.356727654928639,-2.38210122656114,0.0107455148575227,-1.25867847014088,-6.42933799693483,0.0321259051719922,-0.0121728146080713,-0.0933415797187303,0.000578259788924323,5.52474228213405e-122,0.180992067571288,4.50883378497732e-137,-0.379807776566163,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.0113288933212485,-0.0112354927501366,5.49618399826871e-05,-1.25811325982352,-4.47963532492066,0.0188842826673135,2.73948467555009e-124,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.00329069350050124,-0.125537610011547,1.59860716370479e-05,0.00216296001158459,-0.00836154480601902,0.00108898916942632,2.1914265840352e-102,0.05,7.66823163450352e-119,2.51622651968247,10.95,1.64902868130101e-05,7.79533920398093e-25,0.2,3.14610137310824e-28,4.29932664584158e-128,0,1.08604734089545e-140,0.000399797033802493,0,8.61401706630805e-15,0,0,0.0692557898902866,0.0113288932854071,0,0.0609230323537585,-0.00500646127324871,0,0.00450779052101638,0.000165413309350805,0.01,1.35205421961626e-11,-0.000776124439799424,0.01,0.010183155337011
"283",-0.347110875919778,-2.38210122656114,0.0107455148575227,-1.22455115164617,-6.42933799693483,0.0321259051719922,-0.0116213144721464,-0.0933415797187303,0.000578259788924323,3.97322846836805e-122,0.180992067571288,4.50883378497732e-137,-0.369514291832529,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.0112838825998563,-0.0112354927501366,5.49618399826871e-05,-1.22401609163573,-4.47963532492066,0.0188842826673135,1.96238129024937e-124,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.00322230424422649,-0.125537610011547,1.59860716370479e-05,0.00216874647147209,-0.00836154480601902,0.00108898916942632,1.06056345392652e-102,0.05,7.66823163450352e-119,2.44803218338778,10.95,1.64902868130101e-05,3.76730772950749e-31,0.2,3.14610137310824e-28,1.07420020173937e-127,0,1.08604734089545e-140,0.000376329414027561,0,8.61401706630805e-15,0,0,0.0692557898902866,0.0112838825636444,0,0.0609230323537585,-0.00496083874060772,0,0.00450779052101638,0.00015873046025442,0.01,1.35205421961626e-11,-0.000775825643751209,0.01,0.010183155337011
"284",-0.33772977657331,-2.38210122656114,0.0107455148575227,-1.19126809258333,-6.42933799693483,0.0321259051719922,-0.0110845362889431,-0.0933415797187303,0.000578259788924323,2.86709224623423e-122,0.180992067571288,4.50883378497732e-137,-0.359475213091835,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.0112370974125572,-0.0112354927501366,5.49618399826871e-05,-1.19076164336335,-4.47963532492066,0.0188842826673135,1.41049460073622e-124,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.00315617462488249,-0.125537610011547,1.59860716370479e-05,0.00217427548393733,-0.00836154480601902,0.00108898916942632,5.19690491005187e-103,0.05,7.66823163450352e-119,2.38152328667559,10.95,1.64902868130101e-05,-1.35696241591137e-25,0.2,3.14610137310824e-28,9.91355757641286e-128,0,1.08604734089545e-140,0.000354147085020359,0,8.61401706630805e-15,0,0,0.0692557898902866,0.0112370973758135,0,0.0609230323537585,-0.0049158063619248,0,0.00450779052101638,0.000152302221054024,0.01,1.35205421961626e-11,-0.000775525901617671,0.01,0.010183155337011
"285",-0.328579234433487,-2.38210122656114,0.0107455148575227,-1.15881061354828,-6.42933799693483,0.0321259051719922,-0.0105621517253749,-0.0933415797187303,0.000578259788924323,2.07584336265506e-122,0.180992067571288,4.50883378497732e-137,-0.349684923309661,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.0111886603657334,-0.0112354927501366,5.49618399826871e-05,-1.15833130838737,-4.47963532492066,0.0188842826673135,1.01723416862991e-124,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.00309221230904282,-0.125537610011547,1.59860716370479e-05,0.00217955627223902,-0.00836154480601902,0.00108898916942632,2.57808825760222e-103,0.05,7.66823163450352e-119,2.31666261701691,10.95,1.64902868130101e-05,-1.65195477279394e-22,0.2,3.14610137310824e-28,1.31923313044899e-127,0,1.08604734089545e-140,0.000333185555913856,0,8.61401706630805e-15,0,0,0.0692557898902866,0.011188660329,0,0.0609230323537585,-0.00487135273130742,0,0.00450779052101638,0.000146119508796483,0.01,1.35205421961626e-11,-0.000775225260564774,0.01,0.010183155337011
"286",-0.319654221305147,-2.38210122656114,0.0107455148575227,-1.12716039261288,-6.42933799693483,0.0321259051719922,-0.0100538383795218,-0.0933415797187303,0.000578259788924323,1.50796230526077e-122,0.180992067571288,4.50883378497732e-137,-0.340137912715845,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.0111386885275161,-0.0112354927501366,5.49618399826871e-05,-1.12670683587002,-4.47963532492066,0.0188842826673135,7.36071368942469e-125,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.00303032875070464,-0.125537610011547,1.59860716370479e-05,0.00218459775867946,-0.00836154480601902,0.00108898916942632,1.29461818742109e-103,0.05,7.66823163450352e-119,2.25341367167963,10.95,1.64902868130101e-05,1.46926294261777e-22,0.2,3.14610137310824e-28,5.5767219458349e-128,0,1.08604734089545e-140,0.000313383203862417,0,8.61401706630805e-15,0,0,0.0692557898902866,0.0111386884902765,0,0.0609230323537585,-0.0048274668149568,0,0.00450779052101638,0.000140173541332955,0.01,1.35205421961626e-11,-0.000774923766979331,0.01,0.010183155337011
"287",-0.310949801849841,-2.38210122656114,0.0107455148575227,-1.09629946044999,-6.42933799693483,0.0321259051719922,-0.00955927975060518,-0.0933415797187303,0.000578259788924323,1.09905043927452e-122,0.180992067571288,4.50883378497732e-137,-0.330828776874364,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.0110872936042161,-0.0112354927501366,5.49618399826871e-05,-1.09587032329069,-4.47963532492066,0.0188842826673135,5.34387651665998e-125,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.00297043907015388,-0.125537610011547,1.59860716370479e-05,0.00218940857265581,-0.00836154480601902,0.00108898916942632,6.57994210332586e-104,0.05,7.66823163450352e-119,2.19174064675611,10.95,1.64902868130101e-05,1.73166017229283e-23,0.2,3.14610137310824e-28,3.05757936037468e-128,0,1.08604734089545e-140,0.000294681169218171,0,8.61401706630805e-15,0,0,0.0692557898902866,0.011087293566611,0,0.0609230323537585,-0.00478413793532535,0,0.00450779052101638,0.000134455828163202,0.01,1.35205421961626e-11,-0.000774621466455674,0.01,0.010183155337011
"288",-0.302461132189334,-2.38210122656114,0.0107455148575227,-1.06621019442924,-6.42933799693483,0.0321259051719922,-0.00907816513587776,-0.0933415797187303,0.000578259788924323,8.03645044584327e-123,0.180992067571288,4.50883378497732e-137,-0.321752215284367,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.0110345821221712,-0.0112354927501366,5.49618399826871e-05,-1.06580421317689,-4.47963532492066,0.0188842826673135,3.89240900902797e-125,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.00291246193065625,-0.125537610011547,1.59860716370479e-05,0.00219399704880015,-0.00836154480601902,0.00108898916942632,3.38441768157264e-104,0.05,7.66823163450352e-119,2.13160842630718,10.95,1.64902868130101e-05,6.2527258402971e-25,0.2,3.14610137310824e-28,-2.61400173189957e-128,0,1.08604734089545e-140,0.000277023253086793,0,8.61401706630805e-15,0,0,0.0692557898902866,0.0110345820842063,0,0.0609230323537585,-0.00474135575598154,0,0.00450779052101638,0.000128958161533435,0.01,1.35205421961626e-11,-0.000774318403799451,0.01,0.010183155337011
"289",-0.294183458727764,-2.38210122656114,0.0107455148575227,-1.03687531437689,-6.42933799693483,0.0321259051719922,-0.0086101895752987,-0.0933415797187303,0.000578259788924323,5.89547412222995e-123,0.180992067571288,4.50883378497732e-137,-0.312903029674135,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.0109806556058231,-0.0112354927501366,5.49618399826871e-05,-1.03649128571554,-4.47963532492066,0.0188842826673135,2.84442303614482e-125,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.00285631941649857,-0.125537610011547,1.59860716370479e-05,0.0021983712623711,-0.00836154480601902,0.00108898916942632,1.76145672940802e-104,0.05,7.66823163450352e-119,2.072982571622,10.95,1.64902868130101e-05,0,0.2,3.14610137310824e-28,3.04702178983633e-128,0,1.08604734089545e-140,0.00026035581731496,0,8.61401706630805e-15,0,0,0.0692557898902866,0.0109806555676751,0,0.0609230323537585,-0.00469911026717172,0,0.00450779052101638,0.000123672607781342,0.01,1.35205421961626e-11,-0.00077401462304149,0.01,0.010183155337011
"290",-0.286112116785246,-2.38210122656114,0.0107455148575227,-1.00827787438808,-6.42933799693483,0.0321259051719922,-0.0081550537676394,-0.0933415797187303,0.000578259788924323,4.33879739047419e-123,0.180992067571288,4.50883378497732e-137,-0.304276122349043,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.0109256107563563,-0.0112354927501366,5.49618399826871e-05,-1.00791465533572,-4.47963532492066,0.0188842826673135,2.08531516151258e-125,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.0028019369114437,-0.125537610011547,1.59860716370479e-05,0.00220253900291504,-0.00836154480601902,0.00108898916942632,9.27535086529659e-105,0.05,7.66823163450352e-119,2.01582931059398,10.95,1.64902868130101e-05,6.78906648573682e-29,0.2,3.14610137310824e-28,5.34823106109972e-128,0,1.08604734089545e-140,0.000244627686950639,0,8.61401706630805e-15,0,0,0.0692557898902866,0.0109256107177604,0,0.0609230323537585,-0.0046573917720415,0,0.00450779052101638,0.000118591498922084,0.01,1.35205421961626e-11,-0.00077371016748506,0.01,0.010183155337011
"291",-0.278242529066525,-2.38210122656114,0.0107455148575227,-0.980401261090355,-6.42933799693483,0.0321259051719922,-0.00771246401135248,-0.0933415797187303,0.000578259788924323,3.20335118993923e-123,0.180992067571288,4.50883378497732e-137,-0.295866494681194,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.0108695396259785,-0.0112354927501366,5.49618399826871e-05,-0.98005776349933,-4.47963532492066,0.0188842826673135,1.53369562218676e-125,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.00274924297801275,-0.125537610011547,1.59860716370479e-05,0.00220650781498975,-0.00836154480601902,0.00108898916942632,4.94086354962973e-105,0.05,7.66823163450352e-119,1.96011552721208,10.95,1.64902868130101e-05,-4.4374859889935e-23,0.2,3.14610137310824e-28,-3.98271232036484e-128,0,1.08604734089545e-140,0.000229790055207057,0,8.61401706630805e-15,0,0,0.0692557898902866,0.0108695395870017,0,0.0609230323537585,-0.00461619087341667,0,0.00450779052101638,0.000113707424469185,0.01,1.35205421961626e-11,-0.000773405079658823,0.01,0.010183155337011
"292",-0.270570204885125,-2.38210122656114,0.0107455148575227,-0.953229185252063,-6.42933799693483,0.0321259051719922,-0.00728213211484348,-0.0933415797187303,0.000578259788924323,2.37253544704634e-123,0.180992067571288,4.50883378497732e-137,-0.287669245460048,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.0108125297927669,-0.0112354927501366,5.49618399826871e-05,-0.952904375526808,-4.47963532492066,0.0188842826673135,1.13157885327978e-125,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.00269816923940473,-0.125537610011547,1.59860716370479e-05,0.00221028497895135,-0.00836154480601902,0.00108898916942632,2.66215255890934e-105,0.05,7.66823163450352e-119,1.90580875116756,10.95,1.64902868130101e-05,3.82664709161587e-23,0.2,3.14610137310824e-28,2.87425904231507e-129,0,1.08604734089545e-140,0.000215796390952058,0,8.61401706630805e-15,0,0,0.0692557898902866,0.0108125297534704,0,0.0609230323537585,-0.00457549846127216,0,0.00450779052101638,0.0001090132234844,0.01,1.35205421961626e-11,-0.000773099401360634,0.01,0.010183155337011
