"","R.ALK","R.DIC","R.TOT_P","R.TOT_N5","R.TOT_N3","R.TOT_S6","R.TOT_S2","R.CH4","R.O2","R.N2","R.Mn2","R.Fe2","R.Ca2","R.MnO2","R.OM","R.OM_beta","R.FeOH3","R.FeOH3_P","R.FeCO3","R.S0","R.FeS","R.Viv","R.CaCO3","R.Apatite","R.MnCO3","I.TOT_S6","I.O2","I.TOT_N5"
"75",86.8057240718309,63.2058982433968,-0.134155884321691,-0.0843733923000826,6.78957795195372,-27.0027534949616,15.1798839741635,0,-12.0770284053458,0.238641938548,3.28870079647156e-10,12.8960549263373,0,-3.28870079647156e-10,-63.2058982433968,0,-14.1134514983734,1.21739657203611,0,11.8228695207981,0,0,0,0,0,25.9977369364471,12.0702399122041,0.0842713173744482
"76",85.6587133315981,62.563075976498,-0.132457034167923,-0.0831257535369571,6.72020479310697,-26.7875075409415,15.0432267548348,0,-11.9047320061652,0.236180706152378,1.79634465204995e-10,12.573955334272,0,-1.79634465204995e-10,-62.563075976498,0,-13.7784132210377,1.20445788676569,0,11.7442807861067,0,0,0,0,0,25.8324970517608,11.8984573516798,0.0830707455703901
"77",84.535398966766,61.9267913979844,-0.130821129315884,-0.081924359487614,6.65155099158716,-26.5728371611812,14.9075386194599,0,-11.7348706725075,0.233754377017522,9.82345648103476e-11,12.2627140819082,0,-9.82345648103476e-11,-61.9267913979844,0,-13.4544409860823,1.19172690417403,0,11.6652985417213,0,0,0,0,0,25.6654476931338,11.7291161045465,0.0818872395535494
"78",83.4349488956508,61.2969780176741,-0.129252212023482,-0.0807453060117648,6.58359269357825,-26.3587953155506,14.7728174058584,0,-11.56745344496,0.231359148130055,5.37848699205705e-11,11.9618840264142,0,-5.37848699205705e-11,-61.2969780176741,0,-13.1410933423288,1.17920931591451,0,11.5859779096922,0,0,0,0,0,25.4967532611967,11.5621818100249,0.0807205695202897
"79",82.3566081915097,60.6735700216097,-0.12776276936552,-0.079574072117553,6.51631321540105,-26.1454310025314,14.6390608396876,0,-11.4024714796373,0.228992361404254,2.94840353206789e-11,11.6710480647518,0,-2.94840353206789e-11,-60.6735700216097,0,-12.8379729637197,1.16692489896784,0,11.5063701628438,0,0,0,0,0,25.32656893153,11.39762056203,0.0795705046827303
"80",81.2996781540065,60.0565022651806,-0.126397486894373,-0.0784066171532141,6.44970945118204,-25.9327914278399,14.5062684393084,0,-11.239894723648,0.226649848052666,1.61827686283278e-11,11.3897908715323,0,-1.61827686283278e-11,-60.0565022651806,0,-12.5447379765006,1.15494710496831,0,11.4265229885316,0,0,0,0,0,25.1550411827318,11.2353988909012,0.0784368230093744
"81",80.263687945972,59.445710266316,-0.125307848255959,-0.0773041316978881,6.38384784326673,-25.7209226550513,14.3744419268635,0,-11.0795621829854,0.224325318438079,8.8933276939209e-12,11.1176914063155,0,-8.8933276939209e-12,-59.445710266316,0,-12.2612187991056,1.14352739279006,0,11.3464807281878,0,0,0,0,0,24.982308290846,11.0754837576387,0.0773193132804783
"82",79.2484212855708,58.8411301987462,-0.124938866643652,-0.0762192175443789,6.31866841953138,-25.5098614371265,14.2435768451891,0,-10.9215343464614,0.222021433026171,4.89357549151104e-12,10.8544359537943,0,-4.89357549151104e-12,-58.8411301987462,0,-11.9878424013253,1.13340644753103,0,11.2662845919374,0,0,0,0,0,24.8085007917877,10.917842616159,0.076217734817286
"83",78.2547438836701,58.2426988853332,-0.126711731050369,-0.0751424160829181,6.2541488690725,-25.2996419216657,14.1136690371122,0,-10.765796066626,0.219741028353685,2.69613962901531e-12,10.5997285120638,0,-2.69613962901531e-12,-58.2426988853332,0,-11.7266804362253,1.12695192416151,0,11.1859728845535,0,0,0,0,0,24.6337419239434,10.7624433573115,0.0751318497523646
"84",77.2863923246427,57.6503537914687,-0.134890297929203,-0.0740789800129525,6.19028456241332,-25.0902970013833,13.9847157840936,0,-10.6123026157396,0.217485492405993,1.48735565264664e-12,10.3532722407589,0,-1.48735565264664e-12,-57.6503537914687,0,-11.4845415076137,1.13126926685479,0,11.1055812172896,0,0,0,0,0,24.4581480441484,10.6092542953236,0.0740614288247543
"85",76.3547058161532,57.0640330185396,-0.161329270792871,-0.0730331247070833,6.12707076396445,-24.8818576724703,13.8567149711969,0,-10.4610117863989,0.215255783697426,8.21570265975881e-13,10.1147786558732,0,-8.21570265975881e-13,-57.0640330185395,0,-11.2808939974233,1.16611534155006,0,11.0251427012734,0,0,0,0,0,24.2818290173257,10.4582441698589,0.0730062475813572
"86",75.4884867955944,56.4836752974593,-0.235366803468875,-0.0719859244442911,6.06447896462023,-24.6743525609593,13.729664434468,0,-10.3119284613382,0.213053212722222,4.54393389687146e-13,9.88397499057077,0,-4.54393389687146e-13,-56.4836752974593,0,-11.1643610985135,1.28038610794276,0,10.9446881264912,0,0,0,0,0,24.1048885823996,10.309382146508,0.0719660835195773
"87",74.744654119427,55.909219982266,-0.414424790380721,-0.0709505590698782,6.00251851487713,-24.4678104631519,13.603564333347,0,-10.1649929591676,0.210876248361489,2.51637669684848e-13,9.66056966439752,0,-2.51637669684848e-13,-55.909219982266,0,-11.2303534342501,1.56978376985255,0,10.8642461298049,0,0,0,0,0,23.927424696686,10.1626377944097,0.0709407273807143
"88",74.1818346152246,55.3406070437844,-0.757632358357171,-0.0699360085323445,5.94119553677954,-24.2622586534946,13.4784153112417,0,-10.0201545785142,0.208722908818698,1.39531953426089e-13,9.44427670228306,0,-1.39531953426089e-13,-55.3406070437844,0,-11.5771326304221,2.13285592813907,0,10.7838433422528,0,0,0,0,0,23.7495298573895,10.0179810961864,0.0699299744588292
"89",73.7494170495863,54.7777770633536,-1.21486189804485,-0.068942222214645,5.88050498793423,-24.0577218095018,13.3542172854455,0,-9.87738169253272,0.206592313921663,7.74681547752483e-14,9.23483216119436,0,-7.74681547752483e-14,-54.7777770633536,0,-12.120887794152,2.88605563295767,0,10.7035045240563,0,0,0,0,0,23.5712914037278,9.87538245268547,0.068933619074971
"90",73.2653668636691,54.2206712266176,-1.60453691756927,-0.0679637372848016,5.82043433410976,-23.8542221226014,13.2309694292199,0,-9.73665438631607,0.204484657645337,4.30646200915925e-14,9.03199381475115,0,-4.30646200915925e-14,-54.2206712266176,0,-12.558748287848,3.52675447309686,0,10.6232526933815,0,0,0,0,0,23.3927918021997,9.73481267833641,0.0679514547158061
"91",72.6238282564846,53.6692313173792,-1.82127633092897,-0.0669770477060262,5.76095273746223,-23.6517800754791,13.1086708257724,0,-9.59798939441587,0.202400298154805,2.39696407480778e-14,8.83553099471461,0,-2.39696407480778e-14,-53.6692313173792,0,-12.7148473845865,3.87931638987185,0,10.5431092497066,0,0,0,0,0,23.2141089160042,9.59624299136583,0.0669832772410856
"92",71.8524003808649,53.123399711517,-1.89309866405556,-0.0660117867673014,5.70208977900713,-23.450417416865,12.9873233274097,0,-9.46129666555048,0.200335987489008,1.33579828304176e-14,8.64518265865245,0,-1.33579828304176e-14,-53.123399711517,0,-12.6356206791148,3.99043802046236,0,10.4630940894553,0,0,0,0,0,23.0353162588394,9.45964498821615,0.0660288979237256
"93",71.0084398746385,52.5831193709636,-1.87780595044674,-0.0650653446020349,5.64384018294398,-23.2501534681402,12.8669277669124,0,-9.32655164027071,0.198289817815593,7.45337603573773e-15,8.46071073018268,0,-7.45337603573773e-15,-52.5831193709636,0,-12.4171659207223,3.9564551905396,0,10.3832257012278,0,0,0,0,0,22.8564832310259,9.32499066705029,0.0650881260697483
"94",70.1317177601499,52.048333837745,-1.81559326493035,-0.0641304603132223,5.58619230108249,-23.0510055379514,12.7474842798606,0,-9.19373980043373,0.196260774941786,4.16381828332722e-15,8.28189532896053,0,-4.16381828332722e-15,-52.048333837745,0,-12.1262541327398,3.84435880377929,0,10.3035212580908,0,0,0,0,0,22.6776753430442,9.19225242061217,0.06416077061421
"95",69.2443561521094,51.5189872280814,-1.72900687717739,-0.0631954052508212,5.52913059586295,-22.8529898745782,12.6289931684416,0,-9.06285596307042,0.19424758810765,2.32889745550816e-15,8.10852176233091,0,-2.32889745550816e-15,-51.5189872280814,0,-11.8002468599549,3.69172509762399,0,10.2239967061366,0,0,0,0,0,22.4989544268765,9.06140302515727,0.063246644084707
"96",68.358103608195,50.995024226547,-1.63019807225387,-0.0622720713037585,5.47266727984144,-22.6561231059972,12.5114562602188,0,-8.93384772932063,0.192246954057694,1.30413228711332e-15,7.94035998640078,0,-1.30413228711332e-15,-50.995024226547,0,-11.4591653305117,3.51880534411097,0,10.1446668457784,0,0,0,0,0,22.3203788349971,8.93241562615201,0.0623455685951902
"97",67.4791708864077,50.4763900802901,-1.52580585916071,-0.0613546147275569,5.41679704695791,-22.4604208080655,12.3948754084353,0,-8.80669870532856,0.190255492992215,7.3113573637742e-16,7.77718587471522,0,-7.3113573637742e-16,-50.4763900802901,0,-11.1138495720631,3.33666369734789,0,10.0655453996302,0,0,0,0,0,22.1420036264183,8.80526374465039,0.0614573690243215
"98",66.6109622934912,49.963030593311,-1.41957335198232,-0.0604854026776059,5.36156472716767,-22.2658982315085,12.2792531573053,0,-8.68129640974917,0.188268894193094,4.10366109166906e-16,7.61877117432326,0,-4.10366109166906e-16,-49.963030593311,0,-10.7703090029937,3.1515378286704,0,9.98664507420319,0,0,0,0,0,21.9638807420967,8.67992126815369,0.0605818758603091
"99",65.7552593491349,49.4548921207994,-1.31363674328492,-0.05963998048782,5.30693735215117,-22.0725653695297,12.1645877569513,0,-8.55766346001428,0.186288366486469,2.30586437871036e-16,7.46495726707584,0,-2.30586437871036e-16,-49.4548921207994,0,-10.4319444826262,2.96698721555033,0,9.90797761257834,0,0,0,0,0,21.7860591697062,8.5563624809335,0.0597189034018555
"100",64.9130047353774,48.9519215635278,-1.2092418444186,-0.0587974147760969,5.2528822713752,-21.8804299919832,12.0508761293519,0,-8.43581590588927,0.184316751446348,1.29710823780188e-16,7.31561161042054,0,-1.29710823780188e-16,-48.9519215635278,0,-10.1006989857649,2.78508737534433,0,9.82955386263126,0,0,0,0,0,21.6085851031657,8.43456203765399,0.0588682631389229
"101",64.0846826626239,48.4540663623037,-1.10713463399136,-0.0579662380620924,5.19939938028618,-21.6895001200541,11.9381162726138,0,-8.3157108704568,0.182355381291574,7.30449115451383e-17,7.17059108508809,0,-7.30449115451383e-17,-48.4540663623037,0,-9.77767186441809,2.60708077932999,0,9.75138384744022,0,0,0,0,0,21.4315020943035,8.31449494152455,0.0580297743106237
"102",63.270461688818,47.9612744924763,-1.00775590280994,-0.0571459867252017,5.14647996808252,-21.4997830313607,11.8263062050277,0,-8.197323783911,0.180405423666587,4.11780591736682e-17,7.02975688423945,0,-4.11780591736682e-17,-47.9612744924763,0,-9.46345814509368,2.43370126085423,0,9.67347682633302,0,0,0,0,0,21.2548511948631,8.19613654692097,0.0572032592941301
"103",62.4703273894401,47.4734944585009,-0.91135838264223,-0.0563355915311969,5.09411517644194,-21.3112853303841,11.7154439786426,0,-8.08063161413233,0.178467847232183,2.32377769673604e-17,6.89297378902831,0,-2.32377769673604e-17,-47.4734944585009,0,-9.15834301888016,2.26536922985185,0,9.59584135174142,0,0,0,0,0,21.078671090409,8.07946255458883,0.0563885436703038
"104",61.684155770435,46.9906752885573,-0.81807689711544,-0.0555364607907722,5.04229932053577,-21.1240130838248,11.6055277618737,0,-7.96560669840655,0.17654330243189,1.31270317481336e-17,6.76010846217168,0,-1.31270317481336e-17,-46.9906752885573,0,-8.86241705309612,2.10230859092443,0,9.51848532195118,0,0,0,0,0,20.9029982265985,7.96444900646041,0.055585456566322
"105",60.9117420645598,46.5127665292232,-0.727968999960581,-0.0547443668821629,4.99102129763366,-20.9379716758571,11.4965556463808,0,-7.85223299265909,0.174632360148295,7.42287291788235e-18,6.63103202418453,0,-7.42287291788234e-18,-46.5127665292232,0,-8.57564649784875,1.94461447366423,0,9.44141602947639,0,0,0,0,0,20.7278669281959,7.85107228241852,0.0547938298157282
"106",60.1528369244526,46.0397182402026,-0.64104571859275,-0.0539581639436776,4.94027443610357,-20.7531662892774,11.3885260830894,0,-7.74048860207183,0.172734945749747,4.2014692150356e-18,6.50561301362892,0,-4.2014692150356e-18,-46.0397182402026,0,-8.29791748550053,1.79230447187161,0,9.36464020618793,0,0,0,0,0,20.5533095114249,7.73930909286934,0.0540134997656102
"107",59.4071687681398,45.5714809891065,-0.557289600051952,-0.0531834140068747,4.89006033024328,-20.5696020276742,11.2814379645838,0,-7.63033856789531,0.170850234444663,2.38036760631421e-18,6.38371568424463,0,-2.38036760631421e-18,-45.5714809891065,0,-8.02906440428572,1.64534872004109,0,9.28816406309036,0,0,0,0,0,20.3793563896761,7.62913647384432,0.0532443075376287
"108",58.6744381434659,45.1080058462876,-0.476660043606195,-0.0524186960988408,4.84037350101628,-20.3872833093712,11.1752899850146,0,-7.52176229978241,0.168977475171256,1.34986543247466e-18,6.26520964200107,0,-1.34986543247466e-18,-45.1080058462876,0,-7.76888842295303,1.50367878095196,0,9.21199332435658,0,0,0,0,0,20.2060361729021,7.52053178696064,0.0524860962765143
"109",57.9543480967959,44.6492443797274,-0.399102191254913,-0.0516683425188372,4.79121448149639,-20.2062140379154,11.0700807788652,0,-7.41472809625658,0.167115815723006,7.66179189584987e-19,6.14996750284743,0,-7.66179189584987e-19,-44.6492443797274,0,-7.51716996594096,1.36720246309353,0,9.1361332590502,0,0,0,0,0,20.0333757616223,7.4134727141415,0.0517387116864477
"110",57.2465936473435,44.1951486499749,-0.324547552484155,-0.0509305697991829,4.74257672692698,-20.0263971550918,10.9658084451235,0,-7.30921686355133,0.165264912911947,4.35264681572307e-19,6.03787224397479,0,-4.35264681572307e-19,-44.1951486499749,0,-7.27367710581906,1.23580486184426,0,9.06058870996833,0,0,0,0,0,19.8614004357328,7.30793725641226,0.0510020000345449
"111",56.5508664772765,43.7456712051373,-0.252919330505219,-0.0501997299961168,4.69444934934733,-19.8478348582631,10.8624707359418,0,-7.20521758184132,0.163424690616286,2.47485313710132e-19,5.92881417545082,0,-2.47485313710132e-19,-43.7456712051373,0,-7.03817141190823,1.1093572364574,0,8.98536412232132,0,0,0,0,0,19.6901339388132,7.20390372829064,0.0502758089274272
"112",55.8668635798982,43.3007650759212,-0.184140570029568,-0.0494746792228082,4.64682696263192,-19.6705292078018,10.7600656363354,0,-7.10271062042218,0.161594601245514,1.4083417593687e-19,5.82268147620514,0,-1.4083417593687e-19,-43.3007650759212,0,-6.81041206581293,0.987730589607794,0,8.91046357146642,0,0,0,0,0,19.5195985580248,7.10135074972282,0.0495599896476109
"113",55.1943049929105,42.8603837707245,-0.11813698381093,-0.0487678998568272,4.59971901694228,-19.4944822385681,10.6585914519197,0,-7.00164958931238,0.159773519339351,8.0208239589522e-20,5.71935830758211,0,-8.0208239589522e-20,-42.8603837707245,0,-6.5901586858004,0.87080037821829,0,8.83589078664841,0,0,0,0,0,19.3498151993942,7.00025724134306,0.0488543974275066
"114",54.5329362604654,42.4244812707782,-0.0548255876322023,-0.0480946103869646,4.55313558155857,-19.3196946745847,10.5580455043715,0,-6.90198300167563,0.157961404799324,4.57163865652746e-20,5.61874556585909,0,-4.57163865652745e-20,-42.4244812707782,0,-6.37717313755393,0.758427571694832,0,8.76164917021324,0,0,0,0,0,19.1808034586912,6.90060242866866,0.0481588861342207
"115",53.8824685254933,41.9930120253374,0.00589964329972616,-0.0474282655581224,4.50703901479641,-19.1461644352831,10.458422615677,0,-6.80374285781831,0.156161217729569,2.60769315316929e-20,5.52078600893617,0,-2.60769315316929e-20,-41.9930120253374,0,-6.17122075477841,0.650434745842241,0,8.68774181960605,0,0,0,0,0,19.0125816891637,6.80236584737737,0.0474733022996404
"116",53.2426756014898,41.5659309469215,0.0641404382275536,-0.0467734100225833,4.46142381067844,-18.9738894068142,10.3597178456001,0,-6.70689922566578,0.154375421656248,1.48854673016186e-20,5.42542000269394,0,-1.48854673016186e-20,-41.5659309469215,0,-5.97207164569395,0.546651643000017,0,8.61417156121412,0,0,0,0,0,18.8451670674247,6.70552732143091,0.0467974962267592
"117",52.6133416591114,41.1431934066026,0.119998685906743,-0.0461348041081088,4.41628450177469,-18.8028669825415,10.2619260014727,0,-6.61142183166678,0.152606594723674,8.50314540781639e-21,5.3325935370262,0,-8.50314540781639e-21,-41.1431934066026,0,-5.77950128388922,0.446907746863014,0,8.54094098106882,0,0,0,0,0,18.6785756554806,6.61006696217981,0.0461313200223764
"118",51.9941857301996,40.724755229342,0.173581297490279,-0.0454746776210768,4.37157170895983,-18.6330936093043,10.1650411539944,0,-6.51736525251212,0.150858031452327,4.86068724487615e-21,5.24226671125019,0,-4.86068724487615e-21,-40.724755229342,0,-5.59329088885039,0.351024177600201,0,8.46805245530993,0,0,0,0,0,18.5128224594828,6.5159651674521,0.0454746257087518
"119",51.3849589549868,40.3105726893737,0.224962796482851,-0.0447959600380715,4.32728470550334,-18.4645685058074,10.069060322247,0,-6.42470345346463,0.149129075527236,2.78039522227253e-21,5.15435203715672,0,-2.78039522227253e-21,-40.3105726893737,0,-5.41322807901508,0.258876041858355,0,8.39550818356041,0,0,0,0,0,18.347921485726,6.42320259473429,0.0448272796496972
"120",50.7854345120552,39.9006025056357,0.274188648567938,-0.0441342880425042,4.28346228902822,-18.2972932489948,9.97398304543424,0,-6.33334605363708,0.147415687327351,1.59146129307731e-21,5.06872004278142,0,-1.59146129307731e-21,-39.9006025056357,0,-5.23910692575995,0.170386882978523,0,8.32331020356052,0,0,0,0,0,18.1838857914041,6.33176016056837,0.0441891605156252
"121",50.1953251665245,39.4948018372466,0.321310694061601,-0.0434837694076075,4.24009958171034,-18.1312682471452,9.87980785848182,0,-6.24328588484099,0.145714925510372,9.11499220523875e-22,4.98525800758883,0,-9.11499220523875e-22,-39.4948018372466,0,-5.070727634424,0.0854696268351732,0,8.25146038866343,0,0,0,0,0,18.0207275308134,6.24161905884979,0.043560145316616
"122",49.6143560698467,39.0931282790295,0.366380976189166,-0.0428391791678877,4.19719170538435,-17.9664933384184,9.78653288957834,0,-6.15451484363277,0.14402420729117,5.22368846378249e-22,4.9038597423234,0,-5.22368846378249e-22,-39.0931282790295,0,-4.90789661029474,0.00403686797134981,0,8.17996044884009,0,0,0,0,0,17.858457999782,6.15276075319539,0.0429401117036882
"123",49.0422690262672,38.69553985708,0.409446286313253,-0.0422033378207843,4.15474239538779,-17.8029682937456,9.69415636197405,0,-6.06700947140104,0.142340690368767,2.99536083789373e-22,4.82441649594033,0,-2.99536083789373e-22,-38.69553985708,0,-4.75042645675598,-0.0739900391843525,0,8.10881193177156,0,0,0,0,0,17.6970876779991,6.06516697001717,0.042328939842551
"124",48.4789370713693,38.3019950243808,0.450550534492273,-0.0416423844591779,4.11281855420161,-17.6406925402621,9.60267631936945,0,-5.98062053568463,0.140661632423147,1.71855016078488e-22,4.74682079333823,0,-1.71855016078488e-22,-38.3019950243808,0,-4.59813586202062,-0.148684931317613,0,8.03801622089268,0,0,0,0,0,17.536626269029,5.97881969632758,0.0417265112852431
"125",47.9240782273222,37.9124526564596,0.489799684822884,-0.0410812895992119,4.07133042103691,-17.4796590604778,9.51208452865556,0,-5.89547880588118,0.138992062489082,9.86522172834485e-23,4.67107404027671,0,-9.86522172834485e-23,-37.9124526564596,0,-4.45084897840932,-0.220225061867394,0,7.96757453182219,0,0,0,0,0,17.37708273833,5.89370121260258,0.0411326858689639
"126",47.3775630960887,37.5268720470919,0.52728789639639,-0.0405271728396881,4.03027283463233,-17.3198615339683,9.42237358765458,0,-5.81155132921274,0.137335808142993,5.66596075932263e-23,4.59716395853827,0,-5.66596075932263e-23,-37.5268720470919,0,-4.30839595585076,-0.288768002687505,0,7.8974879463137,0,0,0,0,0,17.2184653533707,5.80979404570921,0.0405473290743511
"127",46.8392642291504,37.1452129040474,0.563105409389703,-0.0399865554660382,3.98964072823991,-17.1612936602505,9.33353622001238,0,-5.72880637454722,0.135696374070304,3.25576436159742e-23,4.52507751716658,0,-3.25576436159742e-23,-37.1452129040474,0,-4.17061272956814,-0.354464787598443,0,7.82775744023811,0,0,0,0,0,17.0607817209712,5.72708096989952,0.0399703092995037
"128",46.3089189286443,36.7674353448793,0.597345884405225,-0.0393897450071585,3.94935199388092,-17.0039485743643,9.24556466413346,0,-5.64736397353772,0.134077701976714,1.87169808031172e-23,4.45481296271638,0,-1.87169808031172e-23,-36.7674353448793,0,-4.03734081802967,-0.417472144686708,0,7.75838391023087,0,0,0,0,0,16.9040388224871,5.6455450072206,0.0394014955549747
"129",45.7864202661556,36.3934998927568,0.630038862875646,-0.0388008575013581,3.90947303065675,-16.8478250675184,9.15845686406502,0,-5.56707986720791,0.132476407328942,1.07649721449645e-23,4.38626755291818,0,-1.07649721449645e-23,-36.3934998927568,0,-3.90842762253985,-0.477839930378331,0,7.68936820345336,0,0,0,0,0,16.7482430473331,5.56516938776062,0.0388407804285955
"130",45.2715481527253,36.0233674723401,0.661212867453176,-0.0382237375075481,3.87000979339737,-16.6929216738803,9.072210564644,0,-5.48793050869595,0.130889214801685,6.19405845818466e-24,4.3193420707565,0,-6.19405845818466e-24,-36.0233674723401,0,-3.78372577393738,-0.535616296819127,0,7.62071110923629,0,0,0,0,0,16.5934002211078,5.48593758166265,0.0382880576968229
"131",44.7640769011915,35.6569994056966,0.69089869946659,-0.0376528438660178,3.83095782103585,-16.5392363307929,8.98682298051115,0,-5.40991127735651,0.129313386738755,3.56544785865635e-24,4.25394613708523,0,-3.56544785865635e-24,-35.6569994056966,0,-3.66309294938456,-0.590853187700664,0,7.55241335028172,0,0,0,0,0,16.4395156323657,5.40783329744676,0.0377432210526778
"132",44.263833737573,35.2943574082597,0.719123546774034,-0.037108403058657,3.79233861018038,-16.3867668685423,8.90229129305591,0,-5.33296675527431,0.127746112817527,2.05314939158146e-24,4.18998826701167,0,-2.05314939158146e-24,-35.2943574082597,0,-3.54639174893325,-0.643596518078424,0,7.48447557548641,0,0,0,0,0,16.2865940583122,5.33084047551837,0.0372061658996961
"133",43.7706709818848,34.9354035848278,0.745930248867787,-0.0366042178167678,3.75416306638001,-16.2355092664466,8.81861091562825,0,-5.25705389774145,0.126186688492687,1.18273133555421e-24,4.12740770683133,0,-1.18273133555421e-24,-34.9354035848278,0,-3.43348942388859,-0.693918282942732,0,7.41689835081833,0,0,0,0,0,16.1346397891878,5.2549432946659,0.0366767829906532
"134",43.2843976588638,34.5801004256045,0.771390606592864,-0.0361006172852966,3.71638171658997,-16.0854565554807,8.73577439527852,0,-5.18223488302708,0.124637883620646,6.81557215417784e-25,4.06619641031001,0,-6.81557215417784e-25,-34.5801004256045,0,-3.32425767016474,-0.741938740145268,0,7.34968216020218,0,0,0,0,0,15.9836566524281,5.18012617479558,0.0361549545734411
"135",42.804899509339,34.2284108022789,0.795567200589474,-0.035601145731787,3.6789900272482,-15.936602284837,8.6537748597993,0,-5.10848622408055,0.123101627553097,3.92880907943375e-25,4.00633548363728,0,-3.92880907943375e-25,-34.2284108022789,0,-3.21857270910575,-0.787762774531532,0,7.28282742503768,0,0,0,0,0,15.8336480371995,5.10637375381874,0.0356405670238042
"136",42.3320386233677,33.8802979641458,0.818517535396594,-0.0350984611119717,3.64197346533024,-15.7889402025404,8.57260568359204,0,-5.03580655941789,0.121579427671873,2.26544641299152e-25,3.9478019136207,0,-2.26544641299152e-25,-33.8802979641458,0,-3.11631510877961,-0.831486804841092,0,7.21633451894832,0,0,0,0,0,15.6846169172682,5.03367088668265,0.0351335095684236
"137",41.8656926952796,33.5357255342651,0.840287383853507,-0.0346005314072212,3.60533513990721,-15.6424648487253,8.49226106850974,0,-4.96416479515257,0.120071646560519,1.30669116693601e-25,3.89055735518404,0,-1.30669116693601e-25,-33.5357255342651,0,-3.01736966408016,-0.873187691103879,0,7.15020378021557,0,0,0,0,0,15.536565872489,4.9620026391292,0.0346336763025067
"138",41.4057300717828,33.1946575056609,0.860918794245263,-0.0341105782813949,3.56907399334866,-15.4971708622214,8.41273534460766,0,-4.89353962924072,0.118578378015281,7.53894529564403e-26,3.83456128497763,0,-7.53894529564403e-26,-33.1946575056609,0,-2.92162520503522,-0.912936079942411,0,7.08443551761371,0,0,0,0,0,15.3894971086764,4.89135428869652,0.0341409636039943
"139",40.952019256345,32.8570582375586,0.880453358526534,-0.0336287936278105,3.53318582256831,-15.3530527081506,8.3340226936199,0,-4.82391586019324,0.117099794481943,4.35069904603668e-26,3.77977629118712,0,-4.35069904603668e-26,-32.8570582375586,0,-2.82897443951646,-0.950801851670662,0,7.01903001453071,0,0,0,0,0,15.2434124763429,4.8217113232461,0.0336552691108396
"140",40.5044212114696,32.5228924516606,0.89893259018318,-0.0331482255257862,3.4976591142068,-15.2101046645777,8.25611713117099,0,-4.75529255490806,0.115636172231118,2.51137058827736e-26,3.72616856638239,0,-2.51137058827736e-26,-32.5228924516606,0,-2.73931381626043,-0.986854750121955,0,6.9539875334067,0,0,0,0,0,15.09831348852,4.75305943807878,0.033176491633516
"141",40.0628069807179,32.1921252284598,0.916391416325244,-0.0326700509340462,3.46249167813971,-15.0683213780273,8.17901305728978,0,-4.68765310802874,0.114187210741471,1.44996837868814e-26,3.67369695595744,0,-1.44996837868814e-26,-32.1921252284598,0,-2.65254341976222,-1.02115353619522,0,6.88930832073748,0,0,0,0,0,14.9542013377183,4.68538452996672,0.0327045330531994
"142",39.6270503326323,31.8647220035905,0.932859437766944,-0.032198835017958,3.42768560043412,-14.9276977471409,8.10270513866926,0,-4.62097469194205,0.112752185677741,8.37326894831988e-27,3.62231492033271,0,-8.37326894831988e-27,-31.8647220035905,0,-2.56856683228702,-1.05374808804568,0,6.8249926084716,0,0,0,0,0,14.8110769117846,4.61867269495039,0.0322392978385354
"143",39.1970172333637,31.5406485642167,0.948365312798188,-0.031733144948562,3.39323691351238,-14.7882285466159,8.02718793411203,0,-4.55524669378575,0.11133042050313,4.83630087698125e-27,3.5719776972346,0,-4.83630087698125e-27,-31.5406485642167,0,-2.48729098980706,-1.08468670742753,0,6.76104061250385,0,0,0,0,0,14.6689408087884,4.55291022750624,0.0317806916861051
"144",38.7725767870195,31.2198710454567,0.962935249485072,-0.0312726578592285,3.35914296320762,-14.6499085338985,7.95245600288016,0,-4.49045674408546,0.109921156726754,2.79387186595281e-27,3.52263967382036,0,-2.79387186595281e-27,-31.2198710454567,0,-2.40862606690273,-1.11401360691762,0,6.69745253101837,0,0,0,0,0,14.5277933511891,4.48808361703623,0.0313286218636612
"145",38.3536495335449,30.9023559268448,0.976592451036729,-0.0308430417021528,3.32542732341036,-14.5127324633409,7.87850392164474,0,-4.42654115621968,0.108523536807533,1.61423911150994e-27,3.47425334639368,0,-1.61423911150994e-27,-30.9023559268448,0,-2.33248536081115,-1.14176798558253,0,6.63422854169612,0,0,0,0,0,14.3876345992667,4.42417954486337,0.0308829972331353
"146",37.9400980503643,30.5880700288276,0.989381789335216,-0.0304170346943339,3.29205603660133,-14.3766931329613,7.80532433556969,0,-4.36354006451956,0.107139023411707,9.32805130722286e-28,3.42681025124068,0,-9.32805130722286e-28,-30.5880700288276,0,-2.25878509965726,-1.16802515158342,0,6.57136879739158,0,0,0,0,0,14.2484643638559,4.36118489190915,0.0304437215695733
"147",37.5318405459849,30.2769805092978,1.00134382029562,-0.0299967993777829,3.25902523851489,-14.2417835181347,7.73291008172431,0,-4.30143532683463,0.105768763914274,5.39099960659123e-28,3.38029764605929,0,-5.39099960659123e-28,-30.2769805092977,0,-2.18744443156184,-1.19285321449745,0,6.50887343641035,0,0,0,0,0,14.1102822193594,4.29908672445614,0.0300107008983286
