"","tran.ALK.dC","tran.ALK.flux.up","tran.ALK.flux.down","tran.DIC.dC","tran.DIC.flux.up","tran.DIC.flux.down","tran.TOT_P.dC","tran.TOT_P.flux.up","tran.TOT_P.flux.down","tran.TOT_N5.dC","tran.TOT_N5.flux.up","tran.TOT_N5.flux.down","tran.TOT_N3.dC","tran.TOT_N3.flux.up","tran.TOT_N3.flux.down","tran.TOT_S6.dC","tran.TOT_S6.flux.up","tran.TOT_S6.flux.down","tran.TOT_S2.dC","tran.TOT_S2.flux.up","tran.TOT_S2.flux.down","tran.CH4.dC","tran.CH4.flux.up","tran.CH4.flux.down","tran.O2.dC","tran.O2.flux.up","tran.O2.flux.down","tran.N2.dC","tran.N2.flux.up","tran.N2.flux.down","tran.Mn2.dC","tran.Mn2.flux.up","tran.Mn2.flux.down","tran.Fe2.dC","tran.Fe2.flux.up","tran.Fe2.flux.down","tran.Ca2.dC","tran.Ca2.flux.up","tran.Ca2.flux.down","tran.MnO2.dC","tran.MnO2.flux.up","tran.MnO2.flux.down","tran.OM.dC","tran.OM.flux.up","tran.OM.flux.down","tran.OM_beta.dC","tran.OM_beta.flux.up","tran.OM_beta.flux.down","tran.FeOH3.dC","tran.FeOH3.flux.up","tran.FeOH3.flux.down","tran.FeOH3_P.dC","tran.FeOH3_P.flux.up","tran.FeOH3_P.flux.down","tran.FeCO3.dC","tran.FeCO3.flux.up","tran.FeCO3.flux.down","tran.S0.dC","tran.S0.flux.up","tran.S0.flux.down","tran.FeS.dC","tran.FeS.flux.up","tran.FeS.flux.down","tran.Viv.dC","tran.Viv.flux.up","tran.Viv.flux.down","tran.CaCO3.dC","tran.CaCO3.flux.up","tran.CaCO3.flux.down","tran.Apatite.dC","tran.Apatite.flux.up","tran.Apatite.flux.down","tran.MnCO3.dC","tran.MnCO3.flux.up","tran.MnCO3.flux.down","tran.Fe2_sorbed.dC","tran.Fe2_sorbed.flux.up","tran.Fe2_sorbed.flux.down"
"134",-7.38263942044846,-4.08906540546869,0.00622621915050241,-27.2841914177723,-17.63843876843,0.0166557252586782,-0.358709481986066,-0.0580385957095121,0.000273691414691561,1.33925343206144e-31,0.577364000822347,7.32409969354829e-103,-8.23526006787102,-2.73818891917109,0.0026209872459728,0.00489241775083306,0.0821339887130586,3.32045180051198e-43,0.0129644364816033,-0.0236817274946213,6.41255967354495e-06,-27.2744065317914,-0.548684625327909,0.00933937644800954,0,16.0849232439884,0,0,-0.288669341101823,1.26593093501389e-05,0,-0.0499949562488497,5.04375115032651e-06,0.251847423518818,-0.285581534085916,7.89926955991917e-07,5.76997426999151e-07,2.06749610543115e-06,7.57022167753417e-07,2.84084590206949e-32,0.05,3.87431492479853e-33,18.1506442331958,7.3,6.06049666466179e-70,245.533259434471,10.95,0.0368815045354283,1.12024054929278e-06,0.5,1.10595035733711e-32,1.23672122588353e-07,0,5.52413005701103e-158,0,0,0,-1.32643140597065e-07,0,0.014291240409476,-0.0863027638591411,0,0.0441546082492873,-0.376962411259089,0,0.0567543559126134,0,0,0,-9.29550597159134e-07,0,4.36824645891218e-07,0,0,0,1.48424448276289e-09,0,2.17414388749485e-24
"135",-7.33636469547404,-4.08906540546869,0.00622621915050241,-27.0792425815449,-17.63843876843,0.0166557252586782,-0.360161966850245,-0.0580385957095121,0.000273691414691561,8.32912191712521e-32,0.577364000822347,7.32409969354829e-103,-8.17352233624869,-2.73818891917109,0.0026209872459728,0.00444982477895857,0.0821339887130586,3.32045180051198e-43,0.0124732525096627,-0.0236817274946213,6.41255967354495e-06,-27.0703428963145,-0.548684625327909,0.00933937644800954,0,16.0849232439884,0,0,-0.288669341101823,1.26593093501389e-05,0,-0.0499949562488497,5.04375115032651e-06,0.242947070622977,-0.285581534085916,7.89926955991917e-07,5.91110725791883e-07,2.06749610543115e-06,7.57022167753417e-07,9.00414063816301e-33,0.05,3.87431492479853e-33,16.4061865176325,7.3,6.06049666466179e-70,245.263670677988,10.95,0.0368815045354283,7.86955884260242e-07,0.5,1.10595035733711e-32,8.68782197281653e-08,0,5.52413005701103e-158,0,0,0,-9.3953172001388e-08,0,0.014291240409476,-0.0817781722638051,0,0.0441546082492873,-0.364076154334255,0,0.0567543559126134,0,0,0,-9.52151701739156e-07,0,4.36824645891218e-07,0,0,0,1.0188269939035e-09,0,2.17414388749485e-24
"136",-7.29344731645005,-4.08906540546869,0.00622621915050241,-26.8876578784157,-17.63843876843,0.0166557252586782,-0.36166925086014,-0.0580385957095121,0.000273691414691561,5.18419182599122e-32,0.577364000822347,7.32409969354829e-103,-8.11580764385374,-2.73818891917109,0.0026209872459728,0.00404504609806955,0.0821339887130586,3.32045180051198e-43,0.0119925765843765,-0.0236817274946213,6.41255967354495e-06,-26.8795677616118,-0.548684625327909,0.00933937644800954,0,16.0849232439884,0,0,-0.288669341101823,1.26593093501389e-05,0,-0.0499949562488497,5.04375115032651e-06,0.234389978958755,-0.285581534085916,7.89926955991917e-07,6.05343836616932e-07,2.06749610543115e-06,7.57022167753417e-07,2.80518930731198e-33,0.05,3.87431492479853e-33,14.7990684273735,7.3,6.06049666466179e-70,244.986401207674,10.95,0.0368815045354283,5.48999356579762e-07,0.5,1.10595035733711e-32,6.06083361031014e-08,0,5.52413005701103e-158,0,0,0,-6.60649636239304e-08,0,0.014291240409476,-0.0774884279151542,0,0.0441546082492873,-0.351669039479525,0,0.0567543559126134,0,0,0,-9.74940475905335e-07,0,4.36824645891218e-07,0,0,0,6.94657776499604e-10,0,2.17414388749485e-24
"137",-7.25368436520283,-4.08906540546869,0.00622621915050241,-26.7086656036188,-17.63843876843,0.0166557252586782,-0.36322456360156,-0.0580385957095121,0.000273691414691561,3.22893497267754e-32,0.577364000822347,7.32409969354829e-103,-8.06188393529287,-2.73818891917109,0.0026209872459728,0.00367505934726317,0.0821339887130586,3.32045180051198e-43,0.0115228190215669,-0.0236817274946213,6.41255967354495e-06,-26.7013154679614,-0.548684625327909,0.00933937644800954,0,16.0849232439884,0,-2.4913650457834e-18,-0.288669341101823,1.26593093501389e-05,0,-0.0499949562488497,5.04375115032651e-06,0.226161942982227,-0.285581534085916,7.89926955991917e-07,6.19694931074119e-07,2.06749610543115e-06,7.57022167753417e-07,8.58854787385992e-34,0.05,3.87431492479853e-33,13.3218540723665,7.3,6.06049666466179e-70,244.701374900658,10.95,0.0368815045354283,3.80275834713959e-07,0.5,1.10595035733711e-32,4.19816258908176e-08,0,5.52413005701103e-158,0,0,0,-4.61111908433444e-08,0,0.014291240409476,-0.0734207934326451,0,0.0441546082492873,-0.339722108716301,0,0.0567543559126134,0,0,0,-9.97913897237688e-07,0,4.36824645891218e-07,0,0,0,4.70369219771179e-10,0,2.17414388749485e-24
"138",-7.21687416684634,-4.08906540546869,0.00622621915050241,-26.5415003776483,-17.63843876843,0.0166557252586782,-0.364820935286675,-0.0580385957095121,0.000273691414691561,2.01227174628515e-32,0.577364000822347,7.32409969354829e-103,-8.01152099818646,-2.73818891917109,0.0026209872459728,0.00333706525940211,0.0821339887130586,3.32045180051198e-43,0.0110643186995239,-0.0236817274946213,6.41255967354495e-06,-26.5348262354304,-0.548684625327909,0.00933937644800954,0,16.0849232439884,0,0,-0.288669341101823,1.26593093501389e-05,0,-0.0499949562488497,5.04375115032651e-06,0.218249379036027,-0.285581534085916,7.89926955991917e-07,6.34162168647845e-07,2.06749610543115e-06,7.57022167753417e-07,2.58364333331234e-34,0.05,3.87431492479853e-33,11.9671692381532,7.3,6.06049666466179e-70,244.408520011436,10.95,0.0368815045354283,2.61489974004337e-07,0.5,1.10595035733711e-32,2.88679249658532e-08,0,5.52413005701103e-158,0,0,0,-3.19386944211667e-08,0,0.014291240409476,-0.0695632738426729,0,0.0441546082492873,-0.32821718392883,0,0.0567543559126134,0,0,0,-1.02106892526166e-06,0,4.36824645891218e-07,0,0,0,3.16247834168993e-10,0,2.17414388749485e-24
"139",-7.18281732327456,-4.08906540546869,0.00622621915050241,-26.3854067267335,-17.63843876843,0.0166557252586782,-0.366451277115952,-0.0580385957095121,0.000273691414691561,1.25463554209773e-32,0.577364000822347,7.32409969354829e-103,-7.96449154712125,-2.73818891917109,0.0026209872459728,0.00302847273904769,0.0821339887130586,3.32045180051198e-43,0.010617348550754,-0.0236817274946213,6.41255967354495e-06,-26.3793497730759,-0.548684625327909,0.00933937644800954,0,16.0849232439884,0,4.95889799220333e-18,-0.288669341101823,1.26593093501389e-05,1.23972449805083e-18,-0.0499949562488497,5.04375115032651e-06,0.21063929746703,-0.285581534085916,7.89926955991917e-07,6.48743709389919e-07,2.06749610543115e-06,7.57022167753417e-07,7.63526206540624e-35,0.05,3.87431492479853e-33,10.7277357004712,7.3,6.06049666466179e-70,244.107769211901,10.95,0.0368815045354283,1.78470297679414e-07,0.5,1.10595035733711e-32,1.97027330843567e-08,0,5.52413005701103e-158,0,0,0,-2.19511195203272e-08,0,0.014291240409476,-0.0659045702436104,0,0.0441546082492873,-0.317136834779872,0,0.0567543559126134,0,0,0,-1.04440250182977e-06,0,4.36824645891218e-07,0,0,0,2.110869356122e-10,0,2.17414388749485e-24
"140",-7.15131767139685,-4.08906540546869,0.00622621915050241,-26.2396424237228,-17.63843876843,0.0166557252586782,-0.368108456704857,-0.0580385957095121,0.000273691414691561,7.82543768668045e-33,0.577364000822347,7.32409969354829e-103,-7.92057223739786,-2.73818891917109,0.0026209872459728,0.00274688481446751,0.0821339887130586,3.32045180051198e-43,0.0101821207966444,-0.0236817274946213,6.41255967354495e-06,-26.2341486487973,-0.548684625327909,0.00933937644800954,0,16.0849232439884,0,-4.94702646204745e-18,-0.288669341101823,1.26593093501389e-05,-1.23675661551186e-18,-0.0499949562488497,5.04375115032651e-06,0.203319275930857,-0.285581534085916,7.89926955991917e-07,6.63437707533233e-07,2.06749610543115e-06,7.57022167753417e-07,2.21627383954318e-35,0.05,3.87431492479853e-33,9.59640325478236,7.3,6.06049666466179e-70,243.799059620005,10.95,0.0368815045354283,1.20881022818587e-07,0.5,1.10595035733711e-32,1.33450022694358e-08,0,5.52413005701103e-158,0,0,0,-1.49682769165772e-08,0,0.014291240409476,-0.0624340362733249,0,0.0441546082492873,-0.306464348042075,0,0.0567543559126134,0,0,0,-1.06791155167638e-06,0,4.36824645891218e-07,0,0,0,1.3985124095702e-10,0,2.17414388749485e-24
"141",-7.12218317608118,-4.08906540546869,0.00622621915050241,-26.1034815661415,-17.63843876843,0.0166557252586782,-0.369785368092815,-0.0580385957095121,0.000273691414691561,4.88223045503e-33,0.577364000822347,7.32409969354829e-103,-7.87954459739771,-2.73818891917109,0.0026209872459728,0.0024900854227185,0.0821339887130586,3.32045180051198e-43,0.00975879192679505,-0.0236817274946213,6.41255967354495e-06,-26.0985013916434,-0.548684625327909,0.00933937644800954,0,16.0849232439884,0,2.46759225559143e-18,-0.288669341101823,1.26593093501389e-05,0,-0.0499949562488497,5.04375115032651e-06,0.196277433846773,-0.285581534085916,7.89926955991917e-07,6.78242263431652e-07,2.06749610543115e-06,7.57022167753417e-07,6.31781872379055e-36,0.05,3.87431492479853e-33,8.56617921275457,7.3,6.06049666466179e-70,243.482332814213,10.95,0.0368815045354283,8.12381587584493e-08,0.5,1.10595035733711e-32,8.96851621303127e-09,0,5.52413005701103e-158,0,0,0,-1.01247479590211e-08,0,0.014291240409476,-0.0591416380590261,0,0.0441546082492873,-0.296183698071365,0,0.0567543559126134,0,0,0,-1.09159298312792e-06,0,4.36824645891218e-07,0,0,0,9.19539474605361e-11,0,2.17414388749485e-24
"142",-7.09522673261819,-4.08906540546869,0.00622621915050241,-25.9762173703454,-17.63843876843,0.0166557252586782,-0.371474995986966,-0.0580385957095121,0.000273691414691561,3.04654141431118e-33,0.577364000822347,7.32409969354829e-103,-7.84119587686266,-2.73818891917109,0.0026209872459728,0.00225602698774414,0.0821339887130586,3.32045180051198e-43,0.0093474674198842,-0.0236817274946213,6.41255967354495e-06,-25.971705313986,-0.548684625327909,0.00933937644800954,0,16.0849232439884,0,2.46168603227506e-18,-0.288669341101823,1.26593093501389e-05,1.23084301613753e-18,-0.0499949562488497,5.04375115032651e-06,0.189502407969895,-0.285581534085916,7.89926955991917e-07,6.93155544053333e-07,2.06749610543115e-06,7.57022167753417e-07,1.76847318339303e-36,0.05,3.87431492479853e-33,7.63025516144802,7.3,6.06049666466179e-70,243.157534835824,10.95,0.0368815045354283,5.416296115469e-08,0.5,1.10595035733711e-32,5.97947322644237e-09,0,5.52413005701103e-158,0,0,0,-6.79202357482464e-09,0,0.014291240409476,-0.0560179159235292,0,0.0441546082492873,-0.286279518345519,0,0.0567543559126134,0,0,0,-1.11544368895171e-06,0,4.36824645891218e-07,0,0,0,5.9993413158669e-11,0,2.17414388749485e-24
"143",-7.07026689155486,-4.08906540546869,0.00622621915050241,-25.8571646650069,-17.63843876843,0.0166557252586782,-0.373170473852938,-0.0580385957095121,0.000273691414691561,1.90124375120306e-33,0.577364000822347,7.32409969354829e-103,-7.80531980243364,-2.73818891917109,0.0026209872459728,0.00204281875247313,0.0821339887130586,3.32045180051198e-43,0.00894820621425718,-0.0236817274946213,6.41255967354495e-06,-25.8530790258691,-0.548684625327909,0.00933937644800954,0,16.0849232439884,0,-2.45579452363862e-18,-0.288669341101823,1.26593093501389e-05,-1.22789726181931e-18,-0.0499949562488497,5.04375115032651e-06,0.182983329038764,-0.285581534085916,7.89926955991917e-07,7.08175647945956e-07,2.06749610543115e-06,7.57022167753417e-07,4.86035789746339e-37,0.05,3.87431492479853e-33,6.78203082678748,7.3,6.06049666466179e-70,242.824616178884,10.95,0.0368815045354283,3.58193862052396e-08,0.5,1.10595035733711e-32,3.95438240885921e-09,0,5.52413005701103e-158,0,0,0,-4.51903720312059e-09,0,0.014291240409476,-0.0530539494622745,0,0.0441546082492873,-0.276737074118232,0,0.0567543559126134,0,0,0,-1.13946054732682e-06,0,4.36824645891218e-07,0,0,0,3.8832770241274e-11,0,2.17414388749485e-24
"144",-7.04712848994392,-4.08906540546869,0.00622621915050241,-25.7456620721023,-17.63843876843,0.0166557252586782,-0.374865135767404,-0.0580385957095121,0.000273691414691561,1.18652070494755e-33,0.577364000822347,7.32409969354829e-103,-7.77171723948834,-2.73818891917109,0.0026209872459728,0.00184871582703133,0.0821339887130586,3.32045180051198e-43,0.00856102492662269,-0.0236817274946213,6.41255967354495e-06,-25.741964639541,-0.548684625327909,0.00933937644800954,0,16.0849232439884,0,0,-0.288669341101823,1.26593093501389e-05,0,-0.0499949562488497,5.04375115032651e-06,0.176709799461784,-0.285581534085916,7.89926955991917e-07,7.23300666569774e-07,2.06749610543115e-06,7.57022167753417e-07,1.31140047888482e-37,0.05,3.87431492479853e-33,6.01513492985465,7.3,6.06049666466179e-70,242.483531768134,10.95,0.0368815045354283,2.34932456876972e-08,0.5,1.10595035733711e-32,2.59360327790453e-09,0,5.52413005701103e-158,0,0,0,-2.98078532542802e-09,0,0.014291240409476,-0.0502413241773163,0,0.0441546082492873,-0.26754223617917,0,0.0567543559126134,0,0,0,-1.16364042291755e-06,0,4.36824645891218e-07,0,0,0,2.49338833700305e-11,0,2.17414388749485e-24
"145",-7.02564319276333,-4.08906540546869,0.00622621915050241,-25.641073869611,-17.63843876843,0.0166557252586782,-0.376552561766086,-0.0580385957095121,0.000273691414691561,7.40434669129708e-34,0.577364000822347,7.32409969354829e-103,-7.74019675776639,-2.73818891917109,0.0026209872459728,0.00167210891637206,0.0821339887130586,3.32045180051198e-43,0.00818590183055967,-0.0236817274946213,6.41255967354495e-06,-25.6377296509782,-0.548684625327909,0.00933937644800954,0,16.0849232439884,0,-2.44405550112875e-18,-0.288669341101823,1.26593093501389e-05,0,-0.0499949562488497,5.04375115032651e-06,0.170671872003632,-0.285581534085916,7.89926955991917e-07,7.38528708547452e-07,2.06749610543115e-06,7.57022167753417e-07,3.47349748335797e-38,0.05,3.87431492479853e-33,5.32344297159628,7.3,6.06049666466179e-70,242.134240924665,10.95,0.0368815045354283,1.52797323010224e-08,0.5,1.10595035733711e-32,1.68684924630012e-09,0,5.52413005701103e-158,0,0,0,-1.94966959116325e-09,0,0.014291240409476,-0.0475721007477776,0,0.0441546082492873,-0.258681455652419,0,0.0567543559126134,0,0,0,-1.18798016803476e-06,0,4.36824645891218e-07,0,0,0,1.58787487844142e-11,0,2.17414388749485e-24
"146",-7.005649945125,-4.08906540546869,0.00622621915050241,-25.5427915307236,-17.63843876843,0.0166557252586782,-0.378226616808011,-0.0580385957095121,0.000273691414691561,4.61999338687137e-34,0.577364000822347,7.32409969354829e-103,-7.7105750992135,-2.73818891917109,0.0026209872459728,0.00151151469186801,0.0821339887130586,3.32045180051198e-43,0.00782278059319712,-0.0236817274946213,6.41255967354495e-06,-25.5397685010958,-0.548684625327909,0.00933937644800954,0,16.0849232439884,0,2.43820791284984e-18,-0.288669341101823,1.26593093501389e-05,0,-0.0499949562488497,5.04375115032651e-06,0.164860029432322,-0.285581534085916,7.89926955991917e-07,7.53857882892599e-07,2.06749610543115e-06,7.57022167753417e-07,9.0310698338258e-39,0.05,3.87431492479853e-33,4.70109192773294,7.3,6.06049666466179e-70,241.776707321422,10.95,0.0368815045354283,9.8532216501815e-09,0.5,1.10595035733711e-32,1.08777426114492e-09,0,5.52413005701103e-158,0,0,0,-1.26396232318655e-09,0,0.014291240409476,-0.0450387860995223,0,0.0441546082492873,-0.250141739690323,0,0.0567543559126134,0,0,0,-1.21247662386661e-06,0,4.36824645891218e-07,0,0,0,1.00281002762897e-11,0,2.17414388749485e-24
"147",-6.98699533102321,-4.08906540546869,0.00622621915050241,-25.4502349501019,-17.63843876843,0.0166557252586782,-0.379881483312445,-0.0580385957095121,0.000273691414691561,2.8821102917143e-34,0.577364000822347,7.32409969354829e-103,-7.68267754956424,-2.73818891917109,0.0026209872459728,0.00136556677268139,0.0821339887130586,3.32045180051198e-43,0.0074715737850423,-0.0236817274946213,6.41255967354495e-06,-25.4475038160367,-0.548684625327909,0.00933937644800954,0,16.0849232439884,0,-2.43237489043941e-18,-0.288669341101823,1.26593093501389e-05,0,-0.0499949562488497,5.04375115032651e-06,0.159265165088155,-0.285581534085916,7.89926955991917e-07,7.69286225089788e-07,2.06749610543115e-06,7.57022167753417e-07,2.30482024536872e-39,0.05,3.87431492479853e-33,4.14249188003311,7.3,6.06049666466179e-70,241.410898928038,10.95,0.0368815045354283,6.29906311083738e-09,0.5,1.10595035733711e-32,6.95402880860819e-10,0,5.52413005701103e-158,0,0,0,-8.12363324982186e-10,0,0.014291240409476,-0.0426343063642163,0,0.0441546082492873,-0.241910628315341,0,0.0567543559126134,0,0,0,-1.23712662176272e-06,0,4.36824645891218e-07,0,0,0,6.27974152530432e-12,0,2.17414388749485e-24
"148",-6.96953384570437,-4.08906540546869,0.00622621915050241,-25.3628533502473,-17.63843876843,0.0166557252586782,-0.381511687445801,-0.0580385957095121,0.000273691414691561,1.79749651632414e-34,0.577364000822347,7.32409969354829e-103,-7.65633821671854,-2.73818891917109,0.0026209872459728,0.00123300728402298,0.0821339887130586,3.32045180051198e-43,0.00713216616420104,-0.0236817274946213,6.41255967354495e-06,-25.3603873355468,-0.548684625327909,0.00933937644800954,0,16.0849232439884,0,2.42655639692655e-18,-0.288669341101823,1.26593093501389e-05,0,-0.0499949562488497,5.04375115032651e-06,0.153878564337567,-0.285581534085916,7.89926955991917e-07,7.84811868277707e-07,2.06749610543115e-06,7.57022167753417e-07,5.77371099243207e-40,0.05,3.87431492479853e-33,3.6423346518308,7.3,6.06049666466179e-70,241.036787945097,10.95,0.0368815045354283,3.99170093690907e-09,0.5,1.10595035733711e-32,4.40675110285155e-10,0,5.52413005701103e-158,0,0,0,-5.17706457840522e-10,0,0.014291240409476,-0.0403519815794914,0,0.0441546082492873,-0.233976171995941,0,0.0567543559126134,0,0,0,-1.2619269845578e-06,0,4.36824645891218e-07,0,0,0,3.89882683512209e-12,0,2.17414388749485e-24
"149",-6.95312808026521,-4.08906540546869,0.00622621915050241,-25.2801258959267,-17.63843876843,0.0166557252586782,-0.383112119399031,-0.0580385957095121,0.000273691414691561,1.12070010310976e-34,0.577364000822347,7.32409969354829e-103,-7.63140021642259,-2.73818891917109,0.0026209872459728,0.00111267896071231,0.0821339887130586,3.32045180051198e-43,0.00680441774553018,-0.0236817274946213,6.41255967354495e-06,-25.2779005378645,-0.548684625327909,0.00933937644800954,0,16.0849232439884,0,0,-0.288669341101823,1.26593093501389e-05,0,-0.0499949562488497,5.04375115032651e-06,0.148691886874698,-0.285581534085916,7.89926955991917e-07,8.00432837944365e-07,2.06749610543115e-06,7.57022167753417e-07,1.41970223255201e-40,0.05,3.87431492479853e-33,3.19559955394875,7.3,6.06049666466179e-70,240.654350730177,10.95,0.0368815045354283,2.50713323259446e-09,0.5,1.10595035733711e-32,2.76782061390768e-10,0,5.52413005701103e-158,0,0,0,-3.26384573852193e-10,0,0.014291240409476,-0.038185502024358,0,0.0441546082492873,-0.226326910299038,0,0.0567543559126134,0,0,0,-1.28687452791858e-06,0,4.36824645891218e-07,0,0,0,2.39964769325854e-12,0,2.17414388749485e-24
"150",-6.93764882881685,-4.08906540546869,0.00622621915050241,-25.201562016435,-17.63843876843,0.0166557252586782,-0.384678047878576,-0.0580385957095121,0.000273691414691561,6.9847741365796e-35,0.577364000822347,7.32409969354829e-103,-7.60771577322128,-2.73818891917109,0.0026209872459728,0.00100351776575678,0.0821339887130586,3.32045180051198e-43,0.0064881666635597,-0.0236817274946213,6.41255967354495e-06,-25.199554980951,-0.548684625327909,0.00933937644800954,0,16.0849232439884,0,2.41496284917128e-18,-0.288669341101823,1.26593093501389e-05,1.20748142458564e-18,-0.0499949562488497,5.04375115032651e-06,0.143697149833095,-0.285581534085916,7.89926955991917e-07,8.16147238331739e-07,2.06749610543115e-06,7.57022167753417e-07,3.4267128970168e-41,0.05,3.87431492479853e-33,2.79755638140905,7.3,6.06049666466179e-70,240.26356771523,10.95,0.0368815045354283,1.56059920635894e-09,0.5,1.10595035733711e-32,1.72286761519186e-10,0,5.52413005701103e-158,0,0,0,-2.04347749970713e-10,0,0.014291240409476,-0.036128906214099,0,0.0441546082492873,-0.218951851329303,0,0.0567543559126134,0,0,0,-1.31196606170143e-06,0,4.36824645891218e-07,0,0,0,1.46399223852389e-12,0,2.17414388749485e-24
"151",-6.92297511439445,-4.08906540546869,0.00622621915050241,-25.1267014621727,-17.63843876843,0.0166557252586782,-0.386205129238231,-0.0580385957095121,0.000273691414691561,4.35147603432336e-35,0.577364000822347,7.32409969354829e-103,-7.58514623880877,-2.73818891917109,0.0026209872459728,0.000904545994957296,0.0821339887130586,3.32045180051198e-43,0.00618323183540822,-0.0236817274946213,6.41255967354495e-06,-25.1248923700569,-0.548684625327909,0.00933937644800954,0,16.0849232439884,0,-2.40918772144771e-18,-0.288669341101823,1.26593093501389e-05,-1.20459386072386e-18,-0.0499949562488497,5.04375115032651e-06,0.138886711676593,-0.285581534085916,7.89926955991917e-07,8.31953112741636e-07,2.06749610543115e-06,7.57022167753417e-07,8.11933434358648e-42,0.05,3.87431492479853e-33,2.44376583094885,7.3,6.06049666466179e-70,239.864423315487,10.95,0.0368815045354283,9.62634364434068e-10,0.5,1.10595035733711e-32,1.06272742225963e-10,0,5.52413005701103e-158,0,0,0,-1.26605598620015e-10,0,0.014291240409476,-0.0341765598669859,0,0.0441546082492873,-0.211840451987292,0,0.0567543559126134,0,0,0,-1.33719839130881e-06,0,4.36824645891218e-07,0,0,0,8.85255191275908e-13,0,2.17414388749485e-24
"152",-6.90899414684818,-4.08906540546869,0.00622621915050241,-25.0551141103898,-17.63843876843,0.0166557252586782,-0.387689411559546,-0.0580385957095121,0.000273691414691561,2.70971529182263e-35,0.577364000822347,7.32409969354829e-103,-7.5635620360746,-2.73818891917109,0.0026209872459728,0.000814865839829817,0.0821339887130586,3.32045180051198e-43,0.0058894154341855,-0.0236817274946213,6.41255967354495e-06,-25.053484378715,-0.548684625327909,0.00933937644800954,0,16.0849232439884,0,0,-0.288669341101823,1.26593093501389e-05,0,-0.0499949562488497,5.04375115032651e-06,0.134253256828713,-0.285581534085916,7.89926955991917e-07,8.47848523386465e-07,2.06749610543115e-06,7.57022167753417e-07,1.88868515155059e-42,0.05,3.87431492479853e-33,2.13007753405269,7.3,6.06049666466179e-70,239.456905832915,10.95,0.0368815045354283,5.88373709219188e-10,0.5,1.10595035733711e-32,6.49551790820862e-11,0,5.52413005701103e-158,0,0,0,-7.76014634109742e-11,0,0.014291240409476,-0.0323231368046658,0,0.0441546082492873,-0.204982599138753,0,0.0567543559126134,0,0,0,-1.36256831903272e-06,0,4.36824645891218e-07,0,0,0,5.30519930775772e-13,0,2.17414388749485e-24
"153",-6.89560121718571,-4.08906540546869,0.00622621915050241,-24.9863995483323,-17.63843876843,0.0166557252586782,-0.389127334152768,-0.0580385957095121,0.000273691414691561,1.68654113474807e-35,0.577364000822347,7.32409969354829e-103,-7.54284253434577,-2.73818891917109,0.0026209872459728,0.000733653382385439,0.0821339887130586,3.32045180051198e-43,0.00560650518074009,-0.0236817274946213,6.41255967354495e-06,-24.9849322415342,-0.548684625327909,0.00933937644800954,0,16.0849232439884,0,0,-0.288669341101823,1.26593093501389e-05,0,-0.0499949562488497,5.04375115032651e-06,0.129789781015244,-0.285581534085916,7.89926955991917e-07,8.63831524981423e-07,2.06749610543115e-06,7.57022167753417e-07,4.3135968488125e-43,0.05,3.87431492479853e-33,1.85262591973804,7.3,6.06049666466179e-70,239.041007352171,10.95,0.0368815045354283,3.56317833189252e-10,0.5,1.10595035733711e-32,3.93367145783309e-11,0,5.52413005701103e-158,0,0,0,-4.73784959245496e-11,0,0.014291240409476,-0.030563600662063,0,0.0441546082492873,-0.198368591455009,0,0.0567543559126134,0,0,0,-1.38807264537568e-06,0,4.36824645891218e-07,0,0,0,3.1507075668473e-13,0,2.17414388749485e-24
"154",-6.88269953197609,-4.08906540546869,0.00622621915050241,-24.9201864497729,-17.63843876843,0.0166557252586782,-0.39051572293418,-0.0580385957095121,0.000273691414691561,1.04915950057201e-35,0.577364000822347,7.32409969354829e-103,-7.52287586324147,-2.73818891917109,0.0026209872459728,0.000660152996541135,0.0821339887130586,3.32045180051198e-43,0.00533427646289927,-0.0236817274946213,6.41255967354495e-06,-24.9188661438794,-0.548684625327909,0.00933937644800954,0,16.0849232439884,0,2.39194848393031e-18,-0.288669341101823,1.26593093501389e-05,1.19597424196515e-18,-0.0499949562488497,5.04375115032651e-06,0.125489577282331,-0.285581534085916,7.89926955991917e-07,8.79900203299934e-07,2.06749610543115e-06,7.57022167753417e-07,9.67419973927008e-44,0.05,3.87431492479853e-33,1.60782413561185,7.3,6.06049666466179e-70,238.616723631978,10.95,0.0368815045354283,2.1379100842704e-10,0.5,1.10595035733711e-32,2.36020628062175e-11,0,5.52413005701103e-158,0,0,0,-2.86529380797291e-11,0,0.014291240409476,-0.0288931877785785,0,0.0441546082492873,-0.191989122084562,0,0.0567543559126134,0,0,0,-1.41370817034064e-06,0,4.36824645891218e-07,0,0,0,1.85422309184717e-13,0,2.17414388749485e-24
