"","H","OH","H2CO3","HCO3","CO3","H3PO4","H2PO4","HPO4","PO4","HNO3","NO3","NH4","NH3","H2SO4","HSO4","SO4","H2S","HS","S2"
"320",0.000458015163770873,2.1833338262579e-05,7.6894631407252,7.49922118109136,0.000765836932079493,1.04628991040575e-05,0.158041877613644,0.0212761147511103,2.22337371622162e-08,9.72739226121592e-54,4.97870704736536e-46,1.93031855780382,0.00237000427430816,6.26443495467938e-27,1.3677352738944e-17,3.75943162828186e-13,0.0033763879607536,0.000737178204528328,1.60950610992677e-11
"321",0.000458393134654982,2.18153354489628e-05,7.70038026666431,7.50367590263084,0.000765660007349816,1.04794395371486e-05,0.15816120010455,0.0212746217384517,2.22138452716325e-08,9.73541965930909e-54,4.97870704624794e-46,1.93302712162825,0.00237137284794521,5.46945918384202e-27,1.19318086819923e-17,3.27693763776207e-13,0.00337602343316023,0.000736490836779495,1.6066794659432e-11
"322",0.000458767043859538,2.17975552818082e-05,7.71119530861989,7.50809036162282,0.000765486046370393,1.04957220488681e-05,0.15827783779924,0.0212729586832167,2.21940052469007e-08,9.74336079561757e-54,4.97870704551704e-46,1.93571022859998,0.00237272896932132,4.77344816183965e-27,1.04049500192545e-17,2.85527397031123e-13,0.00337566564919988,0.000735812586013353,1.60389155206763e-11
"323",0.000459136913051021,2.17799957175057e-05,7.72190849655755,7.51246464280705,0.000765315009801437,1.0511747330261e-05,0.15839180329073,0.0212711266440994,2.21742164920216e-08,9.7512161300361e-54,4.97870704503841e-46,1.93836793655932,0.0023740726636591,4.16433103657968e-27,9.06991121429804e-18,2.48691433553457e-13,0.00337531442719233,0.000735143337694839,1.60114187467464e-11
"324",0.000459502763953331,2.17626547313122e-05,7.73252006756579,7.51679883368557,0.000765146858802891,1.05275161038534e-05,0.158503109422718,0.021269126698763,2.21544784363577e-08,9.75898612377089e-54,4.97870704472504e-46,1.94100030513032,0.00237540395707547,3.63147747938753e-27,7.90305905484466e-18,2.1652452728368e-13,0.00337496958951499,0.000734482979052934,1.59842994791546e-11
"325",0.000459864618347249,2.1745530317031e-05,7.74303026581842,7.52109302450773,0.000764981555027112,1.05430291234882e-05,0.158611769288623,0.0212669599438333,2.21347905344884e-08,9.76667123929382e-54,4.97870704451986e-46,1.94360739571132,0.00237672287657659,3.16552975852075e-27,6.88361233333764e-18,1.88445776118283e-13,0.00337463096253307,0.000733831399045545,1.59575529355342e-11
"326",0.000460222498069879,2.17286204866969e-05,7.75343934253537,7.52534730825445,0.000764819060611675,1.05582871741568e-05,0.158717796230568,0.0212646274948901,2.21151522660685e-08,9.77427194031162e-54,4.97870704438537e-46,1.94618927146517,0.00237802945005263,2.75825389779874e-27,5.99330521512211e-18,1.63945141048061e-13,0.00337429837653081,0.000733188488325154,1.59311744080323e-11
"327",0.000460576425014064,2.17119232702687e-05,7.76374755594225,7.52956178062229,0.000764659338172274,1.05732910718249e-05,0.158821203838338,0.0212621304864556,2.20955631356892e-08,9.7817886917401e-54,4.97870704429724e-46,1.94874599730905,0.00237932370627242,2.40240781057373e-27,5.21608940470709e-18,1.4257498093993e-13,0.00337397166564403,0.000732554139205238,1.59051592617419e-11
"328",0.000460926421127779,2.16954367153272e-05,7.77395517122837,7.53373654000665,0.000764502350795741,1.05880416632534e-05,0.158922005948278,0.02125947007198,2.2076022672741e-08,9.78922195968268e-54,4.97870704423965e-46,1.95127763990404,0.00238060567487786,2.0916245254738e-27,4.53787075246429e-18,1.23942576165126e-13,0.00337365066779373,0.000731928245627405,1.58795029331699e-11
"329",0.000461272508413507,2.167915888678e-05,7.78406246050345,7.53787168748453,0.000764348062033151,1.06025398258135e-05,0.159020216642169,0.0212566474238247,2.20565304312791e-08,9.7965722114102e-54,4.97870704420193e-46,1.95378426764418,0.00238187538637824,1.82030882311453e-27,3.94627641993071e-18,1.07703528313491e-13,0.00337333522462086,0.000731310703129275,1.58542009287424e-11
